date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh
2026-01-17;15:13:47.431;21;32.859560;39.933594;96;45.70;10.91;498.71;41.82;48.42;49.98;12.55;627.16;92.78;27.8;24.2;29.7;75.23;1.78;48.58;11.84;575.30;1289.39
2026-01-17;15:13:48.440;20;32.859555;39.933607;97;45.74;10.93;499.82;42.78;47.91;49.81;12.64;629.42;91.48;27.3;24.6;30.1;75.32;1.80;48.53;12.12;587.91;1289.54
2026-01-17;15:13:49.453;19;32.859583;39.933616;99;46.22;10.73;495.97;42.42;48.23;49.62;12.37;613.53;91.74;27.1;24.8;29.7;75.24;1.81;48.58;11.65;565.86;1288.54
2026-01-17;15:13:50.467;17;32.859596;39.933575;99;46.62;10.82;504.39;41.99;47.28;49.62;12.75;632.95;91.50;27.1;25.1;29.9;75.40;1.82;48.77;12.10;590.34;1283.90
2026-01-17;15:13:51.480;19;32.859572;39.933556;97;46.40;10.61;492.41;42.79;46.29;49.82;12.72;633.89;89.74;26.7;24.7;29.8;75.33;1.83;49.02;11.63;570.21;1280.66
2026-01-17;15:13:52.490;17;32.859539;39.933521;98;46.39;10.57;490.57;42.27;46.19;49.63;12.84;637.24;90.76;27.1;24.7;29.4;75.19;1.87;49.01;11.16;547.16;1284.97
2026-01-17;15:13:53.496;16;32.859537;39.933505;99;46.27;10.53;487.04;42.55;46.30;49.43;12.70;627.95;91.56;27.1;24.6;29.6;75.11;1.86;48.95;11.47;561.35;1284.95
2026-01-17;15:13:54.510;14;32.859505;39.933470;99;46.58;10.34;481.43;43.30;46.81;49.41;12.45;614.96;91.58;27.0;24.3;29.8;74.88;1.83;48.86;11.73;573.02;1280.11
2026-01-17;15:13:55.525;13;32.859480;39.933506;99;46.81;10.52;492.47;42.51;46.51;49.52;12.48;617.89;93.88;26.6;23.9;29.8;74.70;1.84;48.92;12.19;596.46;1279.23
2026-01-17;15:13:56.537;13;32.859484;39.933501;100;46.35;10.30;477.31;41.69;46.15;49.54;12.93;640.44;91.73;26.2;23.4;29.4;74.79;1.83;48.91;12.67;619.60;1283.56
2026-01-17;15:13:57.550;14;32.859457;39.933507;100;46.05;10.48;482.83;41.03;45.44;49.67;12.79;635.13;93.87;26.5;22.9;29.6;75.02;1.86;49.12;12.22;600.43;1287.99
2026-01-17;15:13:58.557;12;32.859495;39.933552;99;46.18;10.25;473.19;41.34;45.86;49.88;12.85;641.16;91.98;26.9;22.9;29.7;74.90;1.89;49.27;12.42;611.89;1290.78
2026-01-17;15:13:59.565;14;32.859458;39.933578;97;46.61;10.46;487.27;41.56;44.89;50.04;12.46;623.75;93.57;26.8;23.2;29.6;74.95;1.87;49.49;12.60;623.46;1287.43
2026-01-17;15:14:00.576;15;32.859408;39.933538;97;46.91;10.38;486.77;40.65;45.44;49.81;12.35;615.04;95.18;27.1;23.4;30.1;75.05;1.86;49.65;12.75;633.20;1288.29
2026-01-17;15:14:01.590;16;32.859444;39.933556;99;46.61;10.27;478.85;41.07;44.55;50.00;12.64;631.91;94.03;27.1;23.4;30.4;74.95;1.91;49.49;12.50;618.44;1286.48
2026-01-17;15:14:02.596;14;32.859394;39.933547;99;46.19;10.43;481.96;40.51;44.75;49.82;12.98;646.66;95.90;27.0;23.5;30.4;75.08;1.86;49.61;12.70;629.97;1286.17
2026-01-17;15:14:03.606;11;32.859438;39.933565;100;46.60;10.65;496.23;39.86;45.72;49.75;13.20;656.68;95.02;26.7;23.9;30.0;75.22;1.82;49.75;12.55;624.23;1285.61
2026-01-17;15:14:04.607;10;32.859436;39.933561;99;46.64;10.50;489.61;39.29;45.34;49.78;13.31;662.59;96.18;26.2;23.6;30.5;75.15;1.81;49.88;12.59;628.21;1284.11
2026-01-17;15:14:05.606;8;32.859478;39.933553;100;46.14;10.61;489.70;38.40;46.10;49.68;13.32;661.74;96.63;26.2;23.5;30.1;74.95;1.84;49.65;12.15;603.16;1283.72
2026-01-17;15:14:06.614;9;32.859459;39.933528;100;46.24;10.58;489.24;37.68;46.62;49.45;13.12;648.69;96.07;26.4;23.7;30.2;74.93;1.84;49.43;12.00;593.22;1288.10
2026-01-17;15:14:07.628;8;32.859491;39.933564;100;45.82;10.61;486.32;37.93;46.40;49.58;13.61;674.68;95.06;26.4;23.8;30.7;74.92;1.80;49.32;12.06;594.85;1293.04
2026-01-17;15:14:08.640;7;32.859475;39.933517;98;46.11;10.49;483.79;38.64;47.08;49.77;13.68;681.11;93.59;26.5;23.4;30.9;75.00;1.79;49.25;11.89;585.70;1288.56
2026-01-17;15:14:09.644;5;32.859456;39.933567;97;46.42;10.33;479.55;38.46;46.12;49.87;13.38;667.42;94.74;26.7;23.6;31.1;74.83;1.79;49.11;12.00;589.39;1289.15
2026-01-17;15:14:10.653;3;32.859478;39.933546;99;46.69;10.18;475.14;39.04;46.36;49.82;13.43;669.24;96.29;26.9;23.9;31.0;74.59;1.75;48.88;12.15;594.00;1287.90
2026-01-17;15:14:11.668;3;32.859461;39.933526;99;47.13;10.22;481.47;40.01;46.01;49.83;13.79;687.08;96.11;26.5;24.0;31.2;74.78;1.73;48.63;11.91;579.03;1285.78
2026-01-17;15:14:12.679;2;32.859485;39.933527;99;47.35;10.30;487.59;39.26;45.93;50.01;13.69;684.62;96.89;27.0;23.5;31.1;74.71;1.71;48.50;12.26;594.67;1285.04
2026-01-17;15:14:13.688;1;32.859498;39.933545;99;47.57;10.34;491.75;39.52;46.72;49.77;14.08;700.64;96.64;26.9;23.8;31.2;74.60;1.71;48.37;12.65;611.99;1287.58
2026-01-17;15:14:14.689;0;32.859541;39.933512;99;47.32;10.27;485.75;40.42;47.34;49.74;13.96;694.25;94.91;26.4;24.0;31.0;74.67;1.71;48.44;12.46;603.68;1284.25
2026-01-17;15:14:15.703;0;32.859499;39.933496;100;47.44;10.21;484.59;39.70;47.66;49.82;14.43;718.73;95.06;26.6;23.8;30.9;74.65;1.70;48.32;12.15;587.21;1287.86
2026-01-17;15:14:16.712;0;32.859517;39.933530;99;47.13;10.25;483.16;40.22;48.08;49.76;14.51;722.18;96.04;27.1;24.0;30.9;74.52;1.72;48.10;11.65;560.49;1284.53
2026-01-17;15:14:17.720;2;32.859559;39.933523;100;47.16;10.40;490.27;40.94;47.49;49.67;14.75;732.46;98.29;26.9;24.1;31.0;74.63;1.68;48.07;11.93;573.60;1288.61
2026-01-17;15:14:18.724;1;32.859510;39.933515;98;46.86;10.24;479.85;41.26;47.69;49.77;14.50;721.92;97.54;26.8;24.0;31.2;74.73;1.68;48.08;11.80;567.30;1290.85
2026-01-17;15:14:19.734;1;32.859512;39.933542;99;47.19;10.33;487.45;40.47;47.96;49.78;14.87;740.18;96.68;27.1;24.1;31.2;74.96;1.63;48.14;12.23;588.82;1292.78
2026-01-17;15:14:20.737;3;32.859497;39.933505;100;47.19;10.58;499.11;40.04;48.94;49.87;15.25;760.61;99.15;26.9;24.1;31.0;74.92;1.62;48.09;12.53;602.74;1296.12
2026-01-17;15:14:21.751;3;32.859473;39.933467;100;46.94;10.56;495.57;40.82;49.38;49.74;15.09;750.50;98.78;27.0;24.5;31.2;75.03;1.58;48.28;12.52;604.63;1300.02
2026-01-17;15:14:22.759;4;32.859474;39.933426;100;46.60;10.50;489.14;41.43;48.75;49.96;15.27;762.67;101.02;27.5;24.3;31.0;74.91;1.63;48.40;12.52;605.88;1296.40
2026-01-17;15:14:23.760;4;32.859455;39.933384;100;46.50;10.64;494.76;42.08;48.31;49.84;15.19;756.88;99.90;27.4;24.3;30.6;74.74;1.63;48.41;12.31;595.97;1300.33
2026-01-17;15:14:24.768;1;32.859444;39.933364;99;46.63;10.83;504.93;42.02;47.67;49.92;14.90;743.67;97.75;27.1;24.8;30.1;74.57;1.61;48.59;12.32;598.64;1303.53
2026-01-17;15:14:25.777;1;32.859409;39.933331;99;46.55;11.01;512.61;41.15;47.69;50.17;14.65;735.14;96.25;26.9;25.0;29.9;74.66;1.65;48.65;12.59;612.43;1302.68
2026-01-17;15:14:26.788;0;32.859401;39.933319;100;46.07;10.79;497.13;40.54;46.88;50.07;14.27;714.22;97.69;27.1;24.6;29.9;74.78;1.62;48.55;13.00;631.32;1298.86
2026-01-17;15:14:27.801;0;32.859411;39.933352;99;45.96;10.91;501.31;40.71;47.57;50.23;14.72;739.17;97.99;27.2;24.4;29.6;74.61;1.64;48.56;12.95;629.12;1303.73
2026-01-17;15:14:28.816;0;32.859448;39.933306;100;45.85;11.07;507.44;41.62;48.38;50.02;14.45;722.85;97.61;27.4;24.4;29.3;74.70;1.62;48.37;12.59;609.12;1302.70
2026-01-17;15:14:29.829;0;32.859411;39.933300;99;45.43;11.03;500.93;42.50;47.95;50.14;13.96;700.05;99.03;27.1;24.2;28.8;74.64;1.62;48.58;12.30;597.43;1299.10
2026-01-17;15:14:30.840;0;32.859418;39.933262;99;45.09;11.14;502.07;42.90;48.22;49.96;14.00;699.56;98.26;26.8;24.0;28.6;74.71;1.58;48.59;12.67;615.40;1297.11
2026-01-17;15:14:31.853;0;32.859432;39.933296;100;44.66;11.04;493.05;42.06;48.79;49.73;14.01;696.68;97.37;27.0;24.1;28.5;74.85;1.55;48.37;12.72;615.32;1297.44
2026-01-17;15:14:48.037;10;32.859136;39.933349;99;45.95;12.50;574.52;42.49;49.12;50.77;14.03;712.21;98.68;29.0;24.7;27.6;74.58;1.46;48.29;14.11;681.35;1290.24
2026-01-17;15:14:49.038;10;32.859170;39.933306;100;46.17;12.32;568.81;42.07;49.13;50.84;14.28;726.02;99.63;28.5;24.4;27.2;74.60;1.46;48.14;14.30;688.20;1294.70
2026-01-17;15:14:50.053;11;32.859199;39.933336;100;46.10;12.22;563.40;41.73;49.02;50.78;13.99;710.24;101.76;28.8;24.3;27.5;74.58;1.45;48.21;13.86;667.95;1297.15
2026-01-17;15:14:51.054;13;32.859239;39.933329;99;46.46;12.14;564.11;41.44;49.74;50.62;13.83;700.29;100.31;28.4;24.0;27.8;74.69;1.43;48.04;13.74;659.90;1299.33
2026-01-17;15:14:52.066;14;32.859271;39.933336;99;46.14;12.05;556.04;41.95;49.92;50.44;14.16;714.30;98.32;28.0;24.0;28.1;74.90;1.43;48.17;14.22;685.08;1303.92
2026-01-17;15:14:53.080;16;32.859239;39.933314;97;46.61;12.27;571.78;41.40;50.37;50.58;14.49;732.94;96.33;28.1;23.7;28.6;74.85;1.42;48.03;14.63;702.80;1299.81
2026-01-17;15:14:54.088;17;32.859210;39.933348;99;46.45;12.13;563.43;41.82;50.96;50.56;14.73;744.73;98.27;28.6;24.1;28.8;74.87;1.42;48.12;14.74;709.14;1298.25
2026-01-17;15:14:55.097;18;32.859181;39.933307;100;46.56;11.97;557.22;42.40;51.24;50.57;14.41;728.53;97.74;28.1;24.3;29.1;75.02;1.42;48.34;15.16;732.77;1299.04
2026-01-17;15:14:56.107;16;32.859135;39.933318;98;46.86;12.11;567.49;43.09;50.77;50.76;14.71;746.67;98.81;28.3;24.5;29.3;74.80;1.41;48.12;14.79;711.92;1303.21
2026-01-17;15:14:57.117;19;32.859143;39.933297;96;47.29;11.87;561.23;42.81;51.60;50.63;14.69;743.83;98.84;27.9;24.2;29.7;74.91;1.42;48.25;14.82;715.27;1298.58
2026-01-17;15:14:58.128;20;32.859118;39.933291;96;47.15;11.97;564.23;42.56;52.26;50.87;14.49;737.14;100.06;27.7;24.5;30.2;74.95;1.47;48.23;14.63;705.68;1302.39
2026-01-17;15:14:59.137;18;32.859122;39.933284;97;47.58;12.21;580.78;42.95;52.10;50.98;14.02;714.79;99.08;27.3;24.3;30.3;74.90;1.45;48.41;14.76;714.63;1304.29
2026-01-17;15:15:00.147;18;32.859138;39.933326;95;47.96;12.31;590.45;42.40;51.90;50.91;14.31;728.59;99.18;27.6;24.2;30.3;75.09;1.42;48.43;14.44;699.32;1301.15
2026-01-17;15:15:01.157;17;32.859115;39.933335;94;48.44;12.12;587.20;42.03;51.30;50.84;14.81;752.91;101.19;28.1;24.0;30.0;75.26;1.39;48.32;14.50;700.60;1297.26
2026-01-17;15:15:02.167;15;32.859157;39.933286;93;47.98;12.16;583.29;42.81;50.67;50.81;14.51;737.57;100.93;27.7;24.2;29.8;75.36;1.37;48.07;14.81;712.10;1299.84
2026-01-17;15:15:03.178;15;32.859152;39.933268;92;48.40;11.93;577.47;41.91;50.39;50.65;15.00;759.73;99.30;28.2;23.8;29.8;75.59;1.32;47.96;15.27;732.49;1300.80
2026-01-17;15:15:04.191;12;32.859168;39.933287;93;48.22;11.90;573.62;42.46;49.95;50.49;14.63;738.59;96.89;28.6;23.5;30.1;75.72;1.27;48.08;15.27;734.32;1305.32
2026-01-17;15:15:05.196;11;32.859177;39.933258;94;47.75;11.86;566.26;41.78;49.04;50.55;14.41;728.28;95.57;28.7;23.6;30.2;75.89;1.32;48.18;14.98;721.95;1306.63
2026-01-17;15:15:06.210;10;32.859179;39.933221;92;47.99;11.74;563.15;41.46;49.45;50.58;13.92;703.91;95.33;29.2;23.8;30.5;75.80;1.34;48.03;14.80;710.68;1302.84
2026-01-17;15:15:07.218;12;32.859214;39.933265;94;47.71;11.81;563.40;42.14;50.41;50.42;13.92;702.15;94.13;29.0;23.9;30.2;75.99;1.33;48.14;14.92;718.09;1302.94
2026-01-17;15:15:08.227;14;32.859197;39.933276;93;48.14;11.79;567.85;42.99;50.62;50.57;14.36;726.21;93.24;29.4;24.2;29.8;75.93;1.36;48.04;15.41;740.34;1302.71
2026-01-17;15:15:09.236;15;32.859204;39.933273;94;48.17;11.90;573.32;43.49;50.06;50.49;14.33;723.62;91.67;29.7;23.9;29.4;75.87;1.39;48.21;15.38;741.45;1299.90
2026-01-17;15:15:10.243;13;32.859188;39.933312;96;48.59;11.71;568.87;43.42;50.93;50.62;14.62;739.82;92.02;30.2;24.3;29.5;76.04;1.43;48.21;15.80;761.89;1295.92
2026-01-17;15:15:11.248;15;32.859191;39.933263;98;48.89;11.59;566.85;43.39;51.01;50.44;14.20;716.33;91.63;30.0;24.3;29.4;76.05;1.42;48.31;15.45;746.57;1292.87
2026-01-17;15:15:12.257;13;32.859221;39.933223;99;49.14;11.70;575.09;42.60;51.08;50.27;14.54;730.98;89.58;30.5;24.7;29.0;76.11;1.38;48.16;15.79;760.62;1292.58
2026-01-17;15:15:13.261;14;32.859182;39.933249;99;49.37;11.72;578.61;43.48;51.01;50.18;14.66;735.55;91.46;30.5;24.9;28.8;75.99;1.41;48.01;15.38;738.54;1289.17
2026-01-17;15:15:14.264;16;32.859191;39.933228;98;49.30;11.93;588.08;44.24;50.18;50.22;15.16;761.09;90.98;30.5;24.7;29.3;75.99;1.40;47.77;15.71;750.44;1286.47
2026-01-17;15:15:15.275;18;32.859203;39.933214;97;48.83;12.15;593.47;43.52;49.21;50.46;15.45;779.49;92.51;30.6;24.9;29.4;75.81;1.44;47.70;16.10;767.89;1288.81
2026-01-17;15:15:16.286;17;32.859164;39.933220;95;49.20;12.09;594.98;43.28;49.35;50.47;14.99;756.47;92.43;30.3;24.9;29.0;75.65;1.47;47.75;16.43;784.34;1288.77
2026-01-17;15:15:17.297;18;32.859119;39.933213;94;49.16;12.16;597.70;44.09;50.08;50.53;14.86;750.82;93.47;30.1;24.4;28.9;75.70;1.46;47.95;16.06;770.18;1290.17
2026-01-17;15:15:18.309;17;32.859161;39.933180;95;49.08;12.21;599.07;44.43;50.79;50.34;15.10;760.08;93.90;30.5;24.8;28.6;75.66;1.48;47.93;16.42;787.16;1292.07
2026-01-17;15:15:19.324;17;32.859202;39.933154;95;49.52;12.32;610.07;43.60;51.56;50.11;15.33;768.03;95.65;30.9;24.6;29.1;75.80;1.52;47.94;16.53;792.43;1287.81
2026-01-17;15:15:20.332;15;32.859202;39.933134;96;49.24;12.27;604.38;42.84;50.58;49.98;15.44;771.60;94.10;30.5;24.3;29.2;75.66;1.56;47.73;16.20;773.28;1285.86
2026-01-17;15:15:21.342;15;32.859227;39.933115;97;49.17;12.36;607.82;42.78;49.77;49.98;15.47;773.38;92.17;30.6;24.3;29.6;75.81;1.60;47.60;16.57;788.49;1287.11
2026-01-17;15:15:22.356;15;32.859246;39.933080;99;48.80;12.42;605.90;41.89;49.15;49.76;15.95;793.55;94.48;30.3;24.0;29.6;75.89;1.60;47.45;16.51;783.44;1282.32
2026-01-17;15:15:23.371;12;32.859265;39.933118;98;49.10;12.62;619.43;41.65;49.98;49.76;15.71;781.70;92.33;30.1;23.6;29.3;75.99;1.56;47.24;16.03;757.38;1285.12
2026-01-17;15:15:24.382;13;32.859303;39.933119;97;49.05;12.57;616.54;42.11;49.88;50.01;15.76;788.06;93.10;30.4;23.1;28.9;76.19;1.51;47.28;16.09;760.66;1286.51
2026-01-17;15:15:25.391;12;32.859310;39.933101;96;49.39;12.45;614.92;42.81;50.01;49.81;15.62;778.21;91.00;30.1;23.3;28.9;76.39;1.53;47.07;15.76;741.84;1283.20
2026-01-17;15:15:26.401;11;32.859346;39.933076;95;49.08;12.63;619.95;42.10;49.97;49.70;16.09;799.80;92.30;30.5;23.7;28.4;76.25;1.58;46.93;15.85;743.60;1283.87
2026-01-17;15:15:27.415;9;32.859362;39.933077;96;49.49;12.76;631.55;41.21;50.31;49.62;16.22;804.77;93.53;30.2;23.6;28.3;76.38;1.63;46.96;16.34;767.24;1287.78
2026-01-17;15:15:28.423;10;32.859376;39.933123;97;49.68;12.72;632.22;41.82;49.33;49.76;15.84;788.14;94.73;30.4;23.6;27.8;76.32;1.64;47.14;16.19;762.95;1288.58
2026-01-17;15:15:29.427;12;32.859393;39.933129;95;49.57;12.97;642.76;42.44;49.24;49.91;15.49;773.20;94.48;29.9;23.2;27.4;76.27;1.61;47.19;16.17;763.22;1286.54
2026-01-17;15:15:30.434;15;32.859381;39.933148;96;49.19;12.73;626.32;42.91;49.70;50.07;15.50;776.07;95.08;29.7;23.2;27.1;76.51;1.66;47.34;16.26;769.88;1284.33
2026-01-17;15:15:31.434;13;32.859426;39.933146;95;48.99;12.95;634.61;43.74;49.44;50.31;15.71;790.40;93.93;29.6;23.0;26.7;76.39;1.66;47.50;15.94;757.11;1280.80
2026-01-17;15:15:32.445;12;32.859403;39.933167;97;49.34;12.89;636.07;43.09;50.29;50.13;16.17;810.53;92.03;29.9;22.5;27.1;76.38;1.62;47.70;15.96;761.19;1283.34
2026-01-17;15:15:33.458;14;32.859360;39.933157;97;48.96;12.77;625.21;43.89;49.70;50.32;16.10;810.22;92.09;29.7;22.5;26.7;76.50;1.65;47.46;15.61;741.12;1282.74
2026-01-17;15:15:34.471;13;32.859359;39.933149;95;49.42;13.00;642.64;43.59;49.99;50.10;15.63;782.92;93.08;30.0;22.7;27.0;76.64;1.61;47.44;15.84;751.56;1285.14
2026-01-17;15:15:35.486;15;32.859379;39.933146;96;49.03;13.05;639.75;42.80;49.56;50.00;16.12;806.28;92.05;30.0;23.0;26.6;76.50;1.65;47.60;15.56;740.91;1284.17
2026-01-17;15:15:36.497;13;32.859334;39.933193;96;49.36;12.87;634.97;41.86;50.39;50.16;16.11;808.10;94.26;30.3;23.1;26.8;76.72;1.69;47.46;15.45;733.22;1284.51
2026-01-17;15:15:37.510;11;32.859293;39.933228;95;49.18;12.86;632.68;42.58;49.54;50.29;16.01;804.87;96.21;30.2;23.4;26.8;76.61;1.67;47.22;15.24;719.56;1285.35
2026-01-17;15:15:38.518;12;32.859252;39.933253;94;49.13;12.76;627.06;42.96;48.79;50.40;15.78;795.05;96.87;30.6;23.4;26.5;76.70;1.63;47.23;15.22;718.79;1290.23
2026-01-17;15:15:39.530;14;32.859264;39.933231;93;48.66;12.96;630.39;43.64;49.47;50.54;15.44;780.31;99.20;30.9;23.1;26.7;76.85;1.65;47.39;14.82;702.31;1290.46
2026-01-17;15:15:40.542;14;32.859221;39.933224;91;48.34;13.06;631.15;44.09;49.63;50.54;15.69;792.92;99.06;31.3;23.6;26.8;76.83;1.64;47.26;14.69;693.96;1288.75
2026-01-17;15:15:41.554;12;32.859198;39.933252;92;48.51;12.81;621.66;43.90;49.34;50.49;15.40;777.78;98.20;31.0;24.0;27.0;76.66;1.68;47.38;14.40;682.32;1291.07
2026-01-17;15:15:42.561;10;32.859170;39.933250;93;48.44;12.63;611.89;42.97;48.36;50.31;15.69;789.42;97.88;31.0;24.4;26.5;76.81;1.66;47.28;14.77;698.13;1289.49
2026-01-17;15:15:43.572;8;32.859188;39.933204;94;48.39;12.77;617.99;42.48;49.11;50.23;15.73;789.91;97.59;30.8;24.4;26.7;77.04;1.70;47.26;14.38;679.38;1285.56
2026-01-17;15:15:44.581;8;32.859207;39.933250;93;48.60;12.68;616.35;41.74;49.75;50.17;15.84;794.68;95.34;30.5;24.2;26.8;77.06;1.67;47.23;14.27;674.27;1283.60
2026-01-17;15:15:45.593;7;32.859198;39.933267;95;48.54;12.73;618.11;42.53;50.70;49.97;16.07;803.26;96.47;31.0;24.7;27.0;77.19;1.70;47.39;13.91;659.03;1284.84
2026-01-17;15:15:46.606;6;32.859161;39.933269;94;48.75;12.52;610.51;41.84;50.03;50.19;16.28;817.15;98.80;31.1;24.7;27.1;77.08;1.73;47.22;13.75;649.11;1282.69
2026-01-17;15:15:47.615;6;32.859195;39.933279;96;48.45;12.66;613.36;41.07;49.45;50.40;16.22;817.58;98.65;31.0;24.6;27.0;77.18;1.68;47.31;13.73;649.41;1281.83
2026-01-17;15:15:48.622;5;32.859233;39.933287;98;48.85;12.53;611.91;41.48;48.89;50.21;16.69;837.93;97.17;30.7;25.1;26.8;77.28;1.72;47.34;13.24;626.66;1282.65
2026-01-17;15:15:49.635;3;32.859186;39.933237;100;48.40;12.73;616.15;40.73;48.95;50.41;16.25;818.93;99.00;31.2;24.6;26.8;77.53;1.68;47.58;13.50;642.16;1284.79
2026-01-17;15:15:50.648;2;32.859168;39.933188;98;48.25;12.55;605.26;41.35;49.58;50.56;15.85;801.19;101.12;31.0;24.4;26.6;77.33;1.64;47.80;13.84;661.64;1289.75
2026-01-17;15:15:51.660;1;32.859214;39.933199;98;48.48;12.77;619.17;41.11;48.69;50.42;15.84;798.80;100.79;31.1;24.2;26.5;77.20;1.66;47.57;13.76;654.73;1289.76
2026-01-17;15:15:52.670;0;32.859193;39.933198;98;48.63;12.89;626.88;41.77;48.83;50.56;16.19;818.63;100.60;31.6;24.1;26.2;77.18;1.67;47.45;13.43;637.53;1288.28
2026-01-17;15:15:53.670;2;32.859218;39.933196;97;48.97;12.74;623.71;42.69;48.86;50.46;16.62;838.68;101.05;32.0;23.9;26.7;77.01;1.70;47.62;13.29;632.81;1291.12
2026-01-17;15:15:54.678;0;32.859179;39.933199;98;49.03;12.85;630.12;42.51;49.86;50.36;16.74;843.24;102.92;31.8;23.5;26.9;76.78;1.70;47.78;13.57;648.19;1287.47
2026-01-17;15:15:55.681;1;32.859175;39.933177;98;48.98;12.90;631.76;42.70;49.61;50.41;16.99;856.48;100.49;31.4;23.4;26.6;76.54;1.73;47.98;13.25;635.72;1289.17
2026-01-17;15:15:56.690;3;32.859145;39.933143;97;49.34;13.01;642.07;42.19;48.92;50.37;17.15;863.90;99.61;31.9;23.3;26.6;76.66;1.73;48.10;13.52;650.48;1287.38
2026-01-17;15:15:57.701;5;32.859134;39.933154;98;49.67;12.82;636.98;42.70;48.78;50.26;17.05;857.10;100.96;32.2;22.8;27.1;76.70;1.76;48.15;13.59;654.33;1288.15
2026-01-17;15:15:58.712;8;32.859105;39.933183;96;49.86;12.94;645.00;42.41;48.65;50.50;17.55;886.10;99.88;32.0;23.2;26.8;76.64;1.75;48.04;13.47;646.96;1287.32
2026-01-17;15:15:59.726;9;32.859119;39.933140;95;49.77;12.82;637.97;43.35;48.67;50.68;17.74;899.08;98.18;31.6;22.8;27.1;76.56;1.78;47.85;13.47;644.72;1287.90
2026-01-17;15:16:00.739;10;32.859153;39.933135;96;50.10;12.95;648.60;43.80;49.32;50.83;17.39;884.19;96.70;31.1;22.4;27.2;76.69;1.76;47.83;13.50;645.71;1290.86
2026-01-17;15:16:01.752;12;32.859182;39.933159;94;49.81;13.06;650.58;44.13;49.52;50.74;17.65;895.56;95.29;31.4;22.2;27.6;76.61;1.75;47.62;13.27;632.15;1290.06
2026-01-17;15:16:02.761;14;32.859219;39.933118;95;49.32;13.26;653.94;44.21;50.29;50.90;17.79;905.59;93.63;31.7;22.3;27.6;76.70;1.72;47.62;13.37;636.85;1288.02
2026-01-17;15:16:03.772;15;32.859187;39.933075;97;49.34;13.16;649.11;44.60;49.88;51.14;17.96;918.45;94.98;31.2;22.4;27.7;76.63;1.72;47.77;13.46;642.91;1292.60
2026-01-17;15:16:04.780;17;32.859189;39.933081;98;49.59;13.12;650.64;43.85;49.26;51.28;17.50;897.53;97.03;31.1;22.3;27.3;76.78;1.72;47.63;13.88;660.89;1296.33
2026-01-17;15:16:05.788;15;32.859179;39.933080;100;49.63;12.94;642.43;43.53;49.11;51.49;17.89;921.30;97.14;30.7;21.9;26.9;76.55;1.75;47.87;13.49;646.02;1297.99
2026-01-17;15:16:06.802;13;32.859150;39.933076;98;49.89;12.89;642.90;44.23;49.29;51.48;18.25;939.62;97.26;30.6;21.7;26.9;76.75;1.75;47.96;13.72;658.07;1297.20
2026-01-17;15:16:07.811;13;32.859105;39.933057;100;50.03;12.65;632.70;43.65;50.28;51.49;18.06;929.84;97.01;30.9;21.7;26.9;76.70;1.70;47.80;14.21;679.03;1297.38
2026-01-17;15:16:08.820;15;32.859143;39.933058;100;49.92;12.46;622.22;42.75;49.82;51.72;17.57;908.86;97.05;30.8;21.9;27.2;76.66;1.67;47.89;14.38;688.90;1301.03
2026-01-17;15:16:09.836;16;32.859178;39.933091;98;50.22;12.62;633.72;42.65;50.47;51.53;18.07;931.38;94.66;31.0;21.4;26.8;76.75;1.62;48.00;14.41;691.55;1301.17
2026-01-17;15:16:10.842;16;32.859159;39.933116;100;50.50;12.66;639.19;42.32;51.42;51.58;18.51;954.83;95.83;31.4;21.4;26.9;76.82;1.61;47.77;14.27;681.81;1304.97
2026-01-17;15:16:11.856;14;32.859152;39.933139;98;50.79;12.63;641.69;42.25;50.98;51.47;18.22;937.92;94.71;31.5;21.6;27.0;76.88;1.60;47.62;13.87;660.51;1304.52
2026-01-17;15:16:12.870;13;32.859115;39.933125;98;51.14;12.72;650.48;41.51;51.03;51.52;17.90;922.23;95.30;31.5;21.5;27.5;76.74;1.63;47.56;13.53;643.47;1305.06
2026-01-17;15:16:13.876;13;32.859160;39.933076;96;51.12;12.95;661.84;41.55;50.08;51.63;18.14;936.80;97.57;31.3;21.1;27.9;76.50;1.66;47.42;13.71;650.15;1301.64
2026-01-17;15:16:14.878;13;32.859124;39.933041;96;50.89;13.10;666.46;42.52;50.33;51.40;17.76;912.93;97.61;30.9;21.2;27.8;76.52;1.71;47.29;14.20;671.45;1301.53
2026-01-17;15:16:15.887;12;32.859121;39.933053;96;50.63;13.20;668.40;42.96;51.31;51.49;17.98;925.61;98.23;30.9;21.4;27.3;76.74;1.73;47.43;13.97;662.46;1306.30
2026-01-17;15:16:16.897;12;32.859116;39.933012;94;50.64;13.29;672.78;42.43;51.23;51.33;18.16;932.14;100.41;31.2;21.6;27.3;76.80;1.78;47.61;14.21;676.65;1305.80
2026-01-17;15:16:17.903;10;32.859099;39.933039;93;50.29;13.06;656.79;43.33;51.88;51.14;17.69;904.59;99.42;31.4;21.5;26.9;76.87;1.80;47.47;14.26;677.01;1301.99
2026-01-17;15:16:18.915;9;32.859070;39.933046;92;50.26;13.18;662.69;43.94;52.17;51.31;18.09;928.06;97.76;30.9;21.2;27.4;76.99;1.83;47.68;14.73;702.62;1297.95
