date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh
2026-01-18;11:08:47.882;20;32.859582;39.933574;56;43.10;12.11;521.98;43.90;51.90;47.36;15.06;713.10;114.70;34.9;33.7;31.9;77.11;1.87;47.54;15.92;756.89;1293.95
2026-01-18;11:08:48.133;22;32.859586;39.933585;57;42.74;12.19;520.92;43.70;51.51;47.50;14.66;696.42;113.20;35.2;34.0;32.4;76.92;1.92;47.76;16.16;771.58;1296.65
2026-01-18;11:08:48.398;20;32.859606;39.933597;58;42.73;12.06;515.26;44.53;52.03;47.59;14.42;686.40;115.38;35.3;34.1;32.1;76.79;1.93;47.91;16.53;791.90;1298.85
2026-01-18;11:08:48.662;21;32.859569;39.933615;56;43.13;12.17;524.84;44.57;51.85;47.45;14.68;696.47;115.74;35.1;33.6;32.6;76.67;1.97;48.02;16.51;792.68;1300.11
2026-01-18;11:08:48.913;20;32.859551;39.933630;54;43.58;11.98;522.28;45.45;52.54;47.66;14.63;697.21;117.12;35.1;33.2;32.7;76.66;1.98;48.08;16.82;808.80;1303.74
2026-01-18;11:08:49.176;20;32.859553;39.933588;56;43.76;12.14;531.18;45.66;52.15;47.77;14.37;686.34;118.18;35.5;33.3;32.9;76.51;2.02;48.01;16.72;803.02;1307.77
2026-01-18;11:08:49.441;21;32.859573;39.933631;55;43.71;12.17;531.87;44.75;51.18;47.86;14.05;672.32;120.14;35.2;32.8;33.4;76.59;1.99;48.05;16.75;804.86;1303.48
2026-01-18;11:08:49.705;23;32.859545;39.933605;53;43.80;12.18;533.64;44.27;51.46;48.09;14.29;687.34;120.61;35.1;33.2;33.8;76.59;1.99;48.16;16.55;796.98;1298.93
2026-01-18;11:08:49.956;26;32.859586;39.933567;51;44.05;12.23;538.86;44.96;52.09;48.15;14.59;702.40;122.19;35.5;33.4;33.9;76.71;2.03;47.92;16.50;790.81;1299.61
2026-01-18;11:08:50.219;26;32.859561;39.933564;53;44.39;12.48;554.10;45.10;51.92;48.06;14.94;717.83;119.74;35.9;33.3;34.0;76.91;2.07;48.00;16.59;796.49;1301.40
2026-01-18;11:08:50.470;25;32.859553;39.933531;54;44.55;12.63;562.54;45.44;52.63;48.07;15.41;740.82;119.40;35.7;33.6;34.3;77.08;2.11;48.14;17.06;821.20;1298.56
2026-01-18;11:08:50.720;23;32.859601;39.933522;52;44.32;12.87;570.20;45.63;52.63;48.10;15.20;731.26;120.59;35.6;33.6;34.2;77.31;2.08;48.34;17.17;830.12;1294.47
2026-01-18;11:08:50.985;22;32.859601;39.933564;54;44.51;12.66;563.57;46.49;53.15;47.97;15.05;721.92;122.36;35.5;33.7;34.4;77.55;2.12;48.24;17.58;847.80;1298.58
2026-01-18;11:08:51.251;22;32.859625;39.933567;53;44.57;12.62;562.74;46.33;54.05;47.77;14.96;714.40;120.81;35.2;33.9;34.6;77.50;2.11;48.19;17.81;858.16;1302.72
2026-01-18;11:08:51.517;22;32.859657;39.933535;55;44.17;12.70;561.11;46.78;53.71;47.96;14.48;694.32;120.25;35.6;33.5;35.1;77.39;2.10;48.02;17.56;843.19;1303.10
2026-01-18;11:08:51.770;20;32.859685;39.933512;54;44.17;12.84;567.17;47.44;54.58;47.93;14.94;716.16;119.25;35.2;33.8;34.9;77.19;2.05;47.89;17.56;840.78;1300.85
2026-01-18;11:08:52.018;20;32.859723;39.933484;55;44.27;13.04;577.16;47.57;54.99;47.87;15.39;736.92;120.20;35.0;33.8;34.6;77.01;2.10;47.86;17.42;833.56;1297.72
2026-01-18;11:08:52.269;22;32.859757;39.933501;56;43.78;12.83;561.63;48.19;54.85;47.91;15.44;739.78;120.79;35.3;33.4;35.0;77.13;2.14;48.04;17.10;821.42;1301.72
2026-01-18;11:08:52.532;24;32.859739;39.933500;55;43.73;12.93;565.19;48.37;54.10;47.94;15.39;737.92;122.56;35.4;33.2;35.4;77.33;2.13;48.16;16.93;815.40;1300.21
2026-01-18;11:08:52.782;24;32.859776;39.933498;55;43.82;13.14;575.63;48.92;53.67;48.02;15.05;722.77;120.94;35.8;33.5;35.5;77.14;2.09;48.23;16.98;819.03;1304.18
2026-01-18;11:08:53.034;23;32.859793;39.933513;56;43.32;13.19;571.27;49.64;54.49;47.82;15.39;735.84;121.00;35.3;33.1;35.2;77.19;2.08;48.12;16.66;801.65;1307.43
2026-01-18;11:08:53.297;23;32.859788;39.933563;58;43.16;13.36;576.70;50.54;53.92;48.05;15.32;736.06;119.95;35.1;33.6;35.6;77.05;2.05;47.92;16.59;795.00;1305.47
2026-01-18;11:08:53.567;25;32.859772;39.933539;57;43.04;13.36;574.89;50.31;54.91;48.15;15.24;733.89;121.88;35.3;33.3;35.2;76.93;2.00;47.84;16.95;810.98;1303.25
2026-01-18;11:08:53.827;26;32.859816;39.933567;59;42.84;13.41;574.30;50.38;55.64;47.95;15.18;727.88;120.40;35.4;33.3;35.1;76.96;2.01;47.66;17.44;831.39;1306.87
2026-01-18;11:08:54.080;28;32.859804;39.933584;61;42.58;13.20;561.85;49.53;54.77;48.14;15.25;734.24;120.14;35.8;33.5;35.4;76.83;1.99;47.46;17.07;810.11;1308.99
2026-01-18;11:08:54.346;27;32.859810;39.933566;61;42.11;12.99;547.15;49.81;54.72;48.25;14.90;718.81;122.28;35.4;33.6;35.0;76.67;1.96;47.27;16.84;796.12;1312.24
2026-01-18;11:08:54.595;30;32.859776;39.933538;62;41.85;12.84;537.29;50.28;53.86;48.10;15.21;731.44;120.88;35.5;33.8;34.7;76.89;1.96;47.05;16.89;794.76;1308.32
2026-01-18;11:08:54.857;28;32.859776;39.933503;63;42.00;12.91;542.18;51.06;54.46;48.18;15.05;724.91;121.42;35.9;34.0;34.7;77.04;1.98;47.12;17.24;812.31;1303.52
2026-01-18;11:08:55.107;29;32.859761;39.933521;64;41.52;13.02;540.44;51.28;55.03;48.02;15.19;729.30;119.51;35.4;34.1;35.0;77.09;1.97;47.21;17.00;802.47;1306.98
2026-01-18;11:08:55.374;31;32.859721;39.933525;63;41.61;12.92;537.77;51.60;54.86;48.23;15.30;737.83;121.71;35.6;34.0;35.2;76.90;1.99;47.35;16.82;796.59;1304.24
2026-01-18;11:08:55.627;32;32.859740;39.933558;65;41.85;12.94;541.64;52.57;55.13;48.24;14.80;713.97;121.05;35.4;34.0;34.7;76.70;1.94;47.38;17.19;814.27;1302.83
2026-01-18;11:08:55.880;33;32.859693;39.933590;66;41.60;12.91;537.22;52.11;55.98;48.04;15.29;734.59;118.60;35.3;34.3;35.2;76.80;1.98;47.38;17.28;818.82;1306.96
2026-01-18;11:08:56.139;31;32.859657;39.933578;64;42.08;12.71;534.69;51.61;56.37;48.22;15.52;748.20;116.90;35.2;34.3;35.4;76.88;2.02;47.37;16.88;799.48;1305.93
2026-01-18;11:08:56.406;29;32.859616;39.933578;62;41.68;12.60;525.25;50.78;55.99;48.18;15.83;762.63;119.01;35.0;34.2;35.4;77.12;2.02;47.13;17.04;802.83;1306.69
2026-01-18;11:08:56.656;30;32.859609;39.933574;64;41.96;12.77;535.69;50.30;56.45;48.04;15.69;753.91;120.21;35.1;33.8;35.9;76.95;2.03;47.02;17.33;814.76;1309.14
2026-01-18;11:08:56.907;30;32.859625;39.933583;64;41.69;12.88;536.78;50.43;57.00;48.28;15.56;751.05;119.43;34.9;33.6;35.8;76.70;2.01;46.94;17.76;833.72;1305.64
2026-01-18;11:08:57.170;29;32.859610;39.933609;63;41.60;12.85;534.52;49.88;57.99;48.10;15.12;727.46;121.19;35.2;34.0;35.9;76.78;1.97;47.12;17.64;831.48;1306.89
2026-01-18;11:08:57.420;29;32.859652;39.933599;63;42.06;12.92;543.53;49.13;58.33;47.90;14.83;710.52;121.28;34.9;33.5;35.6;76.91;1.93;46.97;17.18;806.92;1307.60
2026-01-18;11:08:57.671;28;32.859663;39.933612;61;41.97;13.15;552.07;48.41;58.29;47.80;14.89;711.60;119.54;35.2;33.7;35.2;76.74;1.92;46.81;17.03;797.14;1309.63
2026-01-18;11:08:57.923;26;32.859687;39.933622;62;41.53;13.08;543.42;48.14;58.77;47.64;14.39;685.73;119.57;35.1;34.1;35.0;76.85;1.96;46.76;17.03;796.55;1308.00
2026-01-18;11:08:58.188;26;32.859713;39.933592;60;41.17;13.25;545.49;48.80;58.18;47.70;14.63;698.13;121.93;35.2;34.0;35.3;76.79;2.00;46.94;16.57;777.70;1310.58
2026-01-18;11:08:58.439;26;32.859752;39.933594;61;40.76;13.14;535.51;49.73;58.66;47.91;14.61;700.16;120.56;35.7;33.8;35.8;77.04;1.97;46.77;16.07;751.58;1313.35
2026-01-18;11:08:58.692;27;32.859801;39.933574;63;40.40;13.12;529.84;49.31;59.01;48.06;15.01;721.18;119.16;36.0;33.8;35.5;77.19;1.96;46.56;16.04;746.77;1310.04
2026-01-18;11:08:58.945;26;32.859814;39.933547;65;40.36;13.06;527.00;50.02;59.21;47.95;15.13;725.58;119.27;35.6;34.1;35.3;76.95;1.95;46.51;15.82;735.76;1306.28
2026-01-18;11:08:59.210;24;32.859857;39.933574;66;39.93;13.27;529.83;50.14;59.35;47.89;14.77;707.15;117.77;36.0;33.6;35.2;77.05;1.97;46.53;15.36;714.76;1303.97
2026-01-18;11:08:59.475;23;32.859867;39.933557;66;39.54;13.07;516.88;49.60;58.73;48.03;14.93;716.95;119.01;36.1;33.9;35.7;77.02;1.97;46.44;15.29;709.95;1302.30
2026-01-18;11:08:59.726;23;32.859835;39.933570;64;39.17;13.30;520.85;49.64;58.02;48.14;14.66;705.69;120.93;35.9;34.1;35.2;76.94;1.95;46.51;15.77;733.31;1306.42
2026-01-18;11:08:59.978;22;32.859859;39.933545;62;39.52;13.35;527.42;49.61;58.53;48.09;14.51;697.64;122.95;35.9;34.4;35.6;76.91;1.94;46.34;16.07;744.57;1311.21
2026-01-18;11:09:00.228;24;32.859885;39.933559;62;39.81;13.29;529.12;50.35;58.83;48.10;14.04;675.23;124.86;35.6;34.2;35.3;76.82;1.95;46.54;15.65;728.57;1314.38
2026-01-18;11:09:00.479;25;32.859926;39.933586;60;39.52;13.09;517.36;50.28;58.33;48.21;13.55;653.34;127.35;35.7;34.0;35.0;76.76;1.94;46.62;15.55;725.09;1318.46
2026-01-18;11:09:00.731;23;32.859944;39.933632;61;39.55;13.05;516.23;49.67;58.15;48.07;13.12;630.59;128.24;35.2;34.0;35.3;76.98;1.98;46.61;15.98;744.65;1321.29
2026-01-18;11:09:00.992;25;32.859898;39.933589;63;39.35;12.85;505.60;49.26;57.16;48.15;13.28;639.46;128.43;35.6;34.2;34.9;76.93;1.99;46.57;16.28;757.99;1318.14
2026-01-18;11:09:01.243;27;32.859853;39.933570;65;39.03;12.69;495.46;48.76;57.38;47.98;12.80;614.06;130.25;35.6;33.8;34.9;76.92;2.02;46.81;16.60;776.82;1322.83
2026-01-18;11:09:01.494;25;32.859804;39.933547;67;38.71;12.56;486.28;49.72;58.22;48.11;12.54;603.14;130.18;35.8;33.7;34.7;77.08;2.03;46.61;17.01;792.85;1318.21
2026-01-18;11:09:01.748;27;32.859819;39.933593;65;39.14;12.54;490.94;49.57;57.42;47.86;12.43;594.79;129.85;36.0;33.3;35.0;76.96;2.08;46.61;17.03;793.79;1318.61
2026-01-18;11:09:02.000;29;32.859861;39.933544;63;39.52;12.78;504.93;49.15;56.55;47.73;12.45;594.20;131.42;35.8;32.9;34.7;76.88;2.12;46.73;17.41;813.58;1323.39
2026-01-18;11:09:02.264;28;32.859863;39.933558;61;39.21;12.62;494.99;49.39;57.24;47.78;12.35;589.94;131.74;35.6;33.0;34.6;76.90;2.09;46.60;17.60;820.42;1319.69
2026-01-18;11:09:02.532;29;32.859843;39.933513;61;39.57;12.57;497.46;48.97;57.74;47.88;11.89;569.57;130.90;35.3;33.2;34.9;76.74;2.10;46.81;17.48;818.08;1316.84
2026-01-18;11:09:02.794;29;32.859802;39.933493;61;39.45;12.68;500.14;48.65;58.55;47.89;11.72;561.24;132.58;35.1;33.6;35.2;76.67;2.05;46.65;17.89;834.49;1314.99
2026-01-18;11:09:03.057;30;32.859770;39.933457;60;39.75;12.44;494.40;48.11;58.43;48.09;11.86;570.55;135.00;34.9;33.2;34.9;76.71;2.10;46.78;17.83;834.15;1315.67
2026-01-18;11:09:03.310;31;32.859796;39.933481;61;40.19;12.67;509.40;49.02;58.98;47.88;12.03;575.85;133.05;35.3;33.2;35.2;76.80;2.13;46.84;17.86;836.29;1315.05
2026-01-18;11:09:03.572;33;32.859803;39.933456;59;40.55;12.48;505.96;49.26;59.00;47.92;12.40;594.30;134.02;35.7;33.5;35.4;77.04;2.11;46.72;18.34;856.90;1310.28
2026-01-18;11:09:03.837;31;32.859842;39.933435;57;40.41;12.66;511.49;49.03;59.19;47.95;12.64;606.23;135.70;35.3;33.1;35.0;76.97;2.08;46.77;18.15;848.75;1307.93
2026-01-18;11:09:04.102;33;32.859824;39.933408;55;40.40;12.41;501.37;48.40;58.87;48.09;13.02;626.07;137.67;35.5;33.4;35.3;77.01;2.03;46.77;18.27;854.64;1308.00
2026-01-18;11:09:04.351;30;32.859796;39.933400;53;40.12;12.37;496.35;47.51;58.86;47.91;13.33;638.75;138.74;35.4;33.0;35.5;77.23;2.02;46.69;17.94;837.56;1310.36
2026-01-18;11:09:04.603;29;32.859812;39.933444;55;40.59;12.47;506.10;47.76;59.30;48.00;13.32;639.29;138.88;35.5;32.5;35.6;77.01;2.05;46.57;18.33;853.59;1314.55
2026-01-18;11:09:04.854;29;32.859853;39.933426;56;40.50;12.27;496.98;47.10;58.77;47.96;13.65;654.59;139.39;35.7;32.7;35.6;77.15;2.05;46.76;18.07;845.00;1311.33
2026-01-18;11:09:05.118;30;32.859835;39.933388;56;40.14;12.41;498.24;47.49;59.26;47.90;13.68;655.33;138.63;36.0;32.9;35.7;76.94;2.04;46.65;17.89;834.71;1314.63
2026-01-18;11:09:05.383;31;32.859828;39.933426;58;39.65;12.48;494.86;47.37;58.81;47.92;13.73;658.06;136.32;36.3;32.7;35.6;76.80;2.08;46.67;17.79;830.38;1319.27
2026-01-18;11:09:05.646;32;32.859871;39.933456;56;39.63;12.37;490.03;47.86;59.49;47.80;13.67;653.24;138.72;36.2;32.6;35.7;76.77;2.06;46.74;17.85;834.07;1322.95
2026-01-18;11:09:05.910;31;32.859847;39.933469;58;39.41;12.17;479.71;46.94;59.29;47.90;13.66;654.08;140.74;35.8;32.2;35.2;76.71;2.07;46.65;17.54;818.40;1319.19
2026-01-18;11:09:06.160;31;32.859829;39.933455;58;39.31;12.01;472.16;47.49;59.78;47.68;13.64;650.09;140.97;36.3;31.8;34.9;76.94;2.05;46.59;17.72;825.76;1315.10
2026-01-18;11:09:06.412;33;32.859805;39.933496;59;39.48;11.89;469.37;47.71;60.58;47.86;13.95;667.73;142.60;36.1;32.3;34.6;76.82;2.02;46.66;17.38;810.97;1313.44
2026-01-18;11:09:06.677;31;32.859838;39.933509;58;39.77;11.89;472.74;48.61;61.29;47.73;13.59;648.65;140.81;36.2;32.4;34.6;76.89;2.02;46.67;16.90;788.74;1311.01
2026-01-18;11:09:06.930;30;32.859789;39.933487;57;39.66;12.02;476.72;48.08;62.28;47.69;13.58;647.70;138.43;36.6;32.4;34.8;76.69;2.01;46.89;16.57;776.92;1307.19
2026-01-18;11:09:07.195;31;32.859799;39.933494;59;39.90;12.26;489.18;47.42;61.66;47.52;13.90;660.66;136.03;36.3;32.0;34.7;76.58;1.97;47.07;17.04;801.93;1310.62
2026-01-18;11:09:07.459;30;32.859838;39.933453;61;40.06;12.49;500.39;46.88;62.39;47.76;13.83;660.68;135.19;36.2;32.5;34.9;76.78;2.00;47.18;16.64;785.13;1312.36
2026-01-18;11:09:07.725;29;32.859791;39.933435;63;39.61;12.25;485.21;47.38;63.04;47.76;13.43;641.46;133.91;36.1;32.0;34.6;76.98;2.01;47.15;16.89;796.26;1307.99
2026-01-18;11:09:07.988;26;32.859841;39.933456;63;39.53;12.49;493.59;46.74;63.52;47.57;13.75;653.93;135.25;36.0;32.4;34.6;77.03;2.00;47.28;17.21;813.63;1312.94
2026-01-18;11:09:08.253;26;32.859852;39.933461;62;39.62;12.53;496.57;45.84;62.54;47.51;13.53;642.62;133.37;36.2;32.0;34.7;76.89;1.98;47.52;16.87;801.61;1308.91
2026-01-18;11:09:08.523;26;32.859806;39.933464;63;39.19;12.48;489.03;45.80;62.70;47.75;13.79;658.69;133.91;35.7;31.6;34.6;76.93;1.96;47.77;16.43;785.06;1306.29
2026-01-18;11:09:08.783;27;32.859807;39.933494;63;39.32;12.40;487.67;45.14;61.78;47.61;13.83;658.40;134.79;35.2;31.7;34.8;76.84;1.92;47.85;16.10;770.52;1304.54
2026-01-18;11:09:09.049;25;32.859840;39.933495;64;38.91;12.44;484.11;44.72;61.11;47.72;13.95;665.89;137.00;35.0;32.1;34.6;77.02;1.89;47.91;15.90;761.73;1305.18
2026-01-18;11:09:09.312;26;32.859816;39.933481;64;38.55;12.35;476.31;44.58;61.42;47.53;14.34;681.46;138.48;35.1;32.6;34.3;77.19;1.86;48.05;16.32;784.10;1305.62
2026-01-18;11:09:09.576;29;32.859796;39.933481;66;38.36;12.57;482.22;44.89;60.67;47.33;14.32;677.69;139.21;35.3;32.4;34.2;77.15;1.89;47.94;16.65;798.32;1302.75
2026-01-18;11:09:09.828;30;32.859791;39.933486;65;38.10;12.53;477.29;44.31;60.13;47.35;14.45;683.99;139.43;35.4;32.7;34.1;76.99;1.90;47.85;16.32;780.80;1298.45
2026-01-18;11:09:10.094;31;32.859812;39.933452;63;38.31;12.30;471.27;43.78;60.77;47.40;14.34;679.71;141.70;35.0;32.9;34.4;76.89;1.87;48.03;15.88;762.69;1297.10
2026-01-18;11:09:10.358;30;32.859770;39.933472;61;38.38;12.29;471.50;42.87;60.55;47.50;14.31;679.66;141.65;35.2;32.8;34.5;77.11;1.86;48.05;15.54;746.85;1297.23
2026-01-18;11:09:10.609;29;32.859749;39.933520;62;38.87;12.30;478.12;43.36;59.74;47.41;13.84;656.02;142.97;35.1;32.7;34.2;77.11;1.89;48.04;16.00;768.80;1295.94
2026-01-18;11:09:10.875;30;32.859710;39.933516;63;38.67;12.44;481.26;42.83;58.87;47.41;13.56;642.65;144.71;35.0;32.4;33.9;77.16;1.86;48.28;16.36;789.83;1296.52
2026-01-18;11:09:11.126;30;32.859738;39.933539;64;38.24;12.45;476.06;42.82;59.14;47.29;13.63;644.70;146.94;34.9;32.1;34.3;77.35;1.87;48.17;16.27;783.79;1292.52
2026-01-18;11:09:11.376;31;32.859742;39.933535;66;38.17;12.23;466.88;42.63;59.98;47.41;13.71;650.10;145.40;34.9;32.2;34.4;77.36;1.88;48.32;16.49;796.82;1288.91
2026-01-18;11:09:11.629;33;32.859769;39.933550;67;38.38;12.09;463.85;42.53;59.81;47.48;13.90;660.17;145.44;34.5;31.8;34.8;77.18;1.85;48.41;16.88;817.37;1289.56
2026-01-18;11:09:11.879;33;32.859776;39.933568;69;38.04;11.88;451.92;43.51;59.15;47.63;13.99;666.17;147.67;34.2;31.8;34.8;77.20;1.87;48.55;16.53;802.38;1290.78
2026-01-18;11:09:12.133;35;32.859766;39.933606;70;38.53;11.84;456.38;42.95;58.85;47.51;14.17;673.15;148.48;34.3;31.7;35.0;77.24;1.87;48.73;16.42;800.17;1289.32
2026-01-18;11:09:12.385;36;32.859807;39.933587;68;38.05;11.75;446.98;43.67;59.77;47.73;14.11;673.71;147.13;34.1;32.0;34.7;77.46;1.88;48.95;16.73;818.79;1288.72
2026-01-18;11:09:12.637;36;32.859800;39.933636;68;38.11;11.80;449.55;42.78;60.42;47.50;13.87;658.90;145.96;33.9;31.7;35.0;77.44;1.92;48.77;16.63;810.86;1287.00
2026-01-18;11:09:12.888;35;32.859821;39.933608;66;37.86;11.83;447.85;43.25;59.71;47.40;13.72;650.41;147.04;34.2;31.9;34.7;77.58;1.91;48.77;16.27;793.56;1289.24
2026-01-18;11:09:13.152;36;32.859803;39.933589;65;37.62;11.99;451.02;43.80;59.72;47.58;14.01;666.84;148.25;34.7;32.3;34.7;77.74;1.90;48.72;16.20;789.16;1286.15
2026-01-18;11:09:13.415;37;32.859804;39.933636;67;37.52;12.00;450.26;43.07;60.68;47.43;14.33;679.73;146.50;34.6;32.0;35.1;77.76;1.90;48.72;15.85;772.09;1286.16
2026-01-18;11:09:13.666;36;32.859768;39.933670;68;37.17;12.22;454.27;42.92;60.76;47.65;14.39;685.56;148.89;34.8;31.9;35.1;77.94;1.89;48.94;15.60;763.51;1285.02
2026-01-18;11:09:13.931;37;32.859795;39.933642;68;37.17;12.17;452.47;43.16;60.61;47.52;14.78;702.14;147.93;35.3;31.4;35.1;77.73;1.88;48.72;15.94;776.73;1289.02
2026-01-18;11:09:14.195;37;32.859797;39.933678;69;36.85;12.21;449.91;43.84;59.67;47.51;15.17;720.61;145.77;34.9;31.4;35.1;77.67;1.93;48.54;15.91;772.23;1292.21
2026-01-18;11:09:14.458;35;32.859777;39.933640;67;36.93;12.45;459.81;43.51;60.47;47.72;15.32;731.24;146.34;35.3;31.5;34.9;77.78;1.92;48.74;16.07;783.03;1293.03
2026-01-18;11:09:14.721;34;32.859801;39.933685;68;36.58;12.65;462.63;42.60;60.71;47.77;15.03;718.14;144.53;35.1;31.0;34.8;77.83;1.96;48.65;15.92;774.55;1295.10
2026-01-18;11:09:14.987;33;32.859796;39.933735;70;36.74;12.84;471.92;42.21;60.73;47.83;14.75;705.41;146.27;34.7;30.9;35.0;77.74;1.93;48.56;16.21;787.19;1297.98
2026-01-18;11:09:15.251;35;32.859751;39.933747;68;36.26;12.89;467.58;42.49;61.41;47.93;14.33;686.78;146.72;34.6;30.5;35.1;77.97;1.90;48.40;16.09;778.83;1293.26
2026-01-18;11:09:15.517;36;32.859703;39.933793;69;36.46;12.82;467.34;42.28;62.28;47.95;13.95;668.93;148.70;34.7;30.8;34.9;77.81;1.87;48.39;16.58;802.45;1294.71
2026-01-18;11:09:15.786;38;32.859748;39.933778;70;36.94;12.68;468.40;43.14;62.58;48.10;14.17;681.38;149.87;34.2;31.2;34.4;77.83;1.85;48.49;16.46;797.94;1295.80
2026-01-18;11:09:16.047;40;32.859778;39.933774;69;37.43;12.70;475.28;43.41;63.05;48.28;14.58;703.78;148.07;34.3;30.7;34.2;78.01;1.87;48.60;16.61;807.10;1292.10
2026-01-18;11:09:16.312;39;32.859729;39.933801;70;37.86;12.78;483.93;43.93;63.64;48.42;14.90;721.69;147.08;34.6;30.4;34.0;77.85;1.85;48.66;16.82;818.45;1291.40
2026-01-18;11:09:16.576;39;32.859696;39.933788;69;37.90;12.55;475.79;43.71;62.85;48.57;15.09;732.74;144.62;34.6;30.6;34.4;77.86;1.84;48.78;16.46;802.81;1295.85
2026-01-18;11:09:16.831;39;32.859698;39.933784;67;38.36;12.44;476.98;43.57;62.87;48.45;15.03;728.04;144.07;35.0;30.7;34.2;77.96;1.84;48.98;16.08;787.42;1297.09
2026-01-18;11:09:17.093;37;32.859656;39.933783;68;38.42;12.46;478.53;43.98;62.96;48.41;14.75;714.06;142.58;35.2;31.0;34.2;77.96;1.85;48.81;16.02;782.00;1294.39
2026-01-18;11:09:17.355;36;32.859679;39.933812;67;38.64;12.64;488.53;44.78;63.55;48.44;14.87;720.26;141.04;35.5;30.7;34.5;77.99;1.84;48.56;15.68;761.34;1289.97
2026-01-18;11:09:17.620;35;32.859719;39.933794;68;38.38;12.85;493.09;44.82;64.41;48.61;15.18;737.97;140.22;35.0;30.4;34.9;77.83;1.80;48.57;15.47;751.39;1289.41
2026-01-18;11:09:17.884;35;32.859701;39.933820;67;37.94;12.86;487.94;43.89;63.75;48.63;15.56;756.64;142.61;35.1;30.0;35.3;77.85;1.81;48.51;15.38;746.07;1293.24
2026-01-18;11:09:18.150;34;32.859695;39.933783;65;37.80;12.70;479.91;43.12;63.66;48.43;15.55;752.86;143.55;34.6;30.3;35.2;77.95;1.86;48.50;15.48;750.92;1294.80
2026-01-18;11:09:18.415;34;32.859712;39.933739;65;37.89;12.64;478.78;42.31;64.56;48.52;15.53;753.62;142.98;34.6;30.2;35.1;77.71;1.87;48.49;15.14;733.91;1293.85
2026-01-18;11:09:18.679;33;32.859710;39.933782;64;37.81;12.69;479.75;42.65;64.34;48.58;15.95;774.77;142.63;34.5;30.0;34.7;77.65;1.84;48.55;15.38;746.52;1288.95
2026-01-18;11:09:18.944;36;32.859725;39.933808;64;38.16;12.86;490.63;43.65;63.87;48.61;16.18;786.78;143.56;34.2;29.7;34.4;77.57;1.80;48.56;15.09;732.56;1287.29
2026-01-18;11:09:19.209;34;32.859687;39.933828;64;38.05;12.95;492.85;44.65;64.76;48.83;16.41;801.14;142.86;34.4;29.7;34.5;77.73;1.78;48.52;14.72;714.31;1289.82
2026-01-18;11:09:19.460;35;32.859645;39.933792;64;38.12;13.14;500.74;44.99;65.23;48.78;16.57;808.20;140.68;34.8;29.5;34.1;77.86;1.79;48.46;15.11;732.46;1288.55
2026-01-18;11:09:19.727;37;32.859673;39.933809;63;38.52;13.06;503.18;44.25;65.17;48.71;16.68;812.61;141.06;35.3;29.5;34.0;77.73;1.78;48.51;14.92;724.05;1290.14
2026-01-18;11:09:19.980;35;32.859656;39.933849;61;38.42;13.30;511.17;44.54;65.63;48.51;16.65;807.57;141.55;35.4;29.4;33.8;77.72;1.76;48.31;15.17;732.95;1286.43
2026-01-18;11:09:20.242;34;32.859703;39.933845;63;38.75;13.11;507.96;44.05;65.19;48.36;17.04;824.14;139.78;35.7;29.7;33.3;77.79;1.74;48.13;15.55;748.29;1286.69
2026-01-18;11:09:20.514;34;32.859745;39.933814;64;38.42;13.21;507.54;44.35;65.12;48.20;16.77;808.56;141.72;36.1;30.0;33.2;77.90;1.75;48.29;15.35;741.37;1281.89
2026-01-18;11:09:20.771;35;32.859793;39.933788;66;38.52;13.43;517.22;45.25;64.43;48.17;16.46;792.93;143.77;36.0;30.2;33.1;77.75;1.76;48.44;15.12;732.22;1277.79
2026-01-18;11:09:21.032;37;32.859799;39.933777;66;38.19;13.42;512.64;45.60;64.94;48.09;16.15;776.55;144.50;35.7;30.1;33.2;77.71;1.73;48.41;15.06;728.94;1278.42
2026-01-18;11:09:21.299;39;32.859844;39.933786;68;37.82;13.43;508.07;45.39;64.28;48.26;16.44;793.46;145.15;36.1;30.2;32.8;77.49;1.76;48.34;14.71;710.89;1280.10
2026-01-18;11:09:21.562;39;32.859873;39.933805;68;37.55;13.45;505.05;45.53;64.74;48.01;16.88;810.29;144.84;36.3;30.0;32.4;77.53;1.74;48.51;15.10;732.30;1277.09
2026-01-18;11:09:21.814;39;32.859896;39.933801;68;37.16;13.44;499.65;45.18;63.76;47.90;16.47;789.01;143.75;36.5;29.9;32.6;77.50;1.78;48.61;15.17;737.60;1277.47
2026-01-18;11:09:22.064;37;32.859913;39.933761;69;36.71;13.59;499.12;45.96;64.58;47.78;16.70;797.98;141.60;36.9;30.2;32.9;77.71;1.82;48.37;14.87;719.50;1273.03
2026-01-18;11:09:22.328;38;32.859898;39.933738;67;36.40;13.47;490.42;45.37;65.32;48.00;16.52;792.81;143.62;36.6;30.3;32.7;77.59;1.83;48.33;15.35;741.71;1277.11
2026-01-18;11:09:22.591;40;32.859873;39.933689;65;36.68;13.48;494.32;46.36;65.31;47.84;16.19;774.52;144.81;37.0;30.1;33.0;77.48;1.82;48.24;15.78;761.05;1272.71
2026-01-18;11:09:22.852;42;32.859913;39.933727;65;37.14;13.53;502.54;46.96;65.06;47.88;16.42;786.33;145.96;36.8;30.1;32.9;77.71;1.78;48.43;16.05;777.30;1275.08
