date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh
2025-12-27;12:00:39.306;11;32.858755;39.934991;71;47.90;8.36;400.30;38.57;33.37;52.53;5.54;291.02;151.81;43.6;30.8;33.2;73.27;1.97;46.73;13.32;622.26;1072.43
2025-12-27;12:00:40.320;12;32.858739;39.935038;69;48.25;8.22;396.50;37.86;32.96;52.58;5.25;276.03;150.58;43.7;30.8;33.2;73.05;1.94;46.85;13.61;637.72;1072.38
2025-12-27;12:00:41.320;11;32.858753;39.935061;68;47.87;8.12;388.70;38.57;32.55;52.38;5.48;286.99;149.05;43.4;30.4;33.6;72.84;1.92;47.05;13.50;635.03;1075.96
2025-12-27;12:00:42.333;12;32.858761;39.935050;68;47.40;7.91;374.72;38.55;33.31;52.49;5.03;263.82;149.52;43.3;30.2;33.4;73.02;1.89;46.93;13.39;628.49;1071.56
2025-12-27;12:00:43.336;11;32.858807;39.935082;66;47.50;8.14;386.55;39.53;33.25;52.42;5.23;274.34;150.27;43.1;30.2;33.2;72.93;1.91;47.16;13.36;630.15;1068.53
2025-12-27;12:00:44.347;9;32.858802;39.935087;64;47.74;7.91;377.68;38.66;32.32;52.38;5.23;273.97;147.88;43.3;29.8;33.0;72.73;1.89;47.15;13.39;631.25;1068.59
2025-12-27;12:00:45.358;9;32.858830;39.935114;62;47.46;7.88;374.09;39.51;32.11;52.30;5.47;286.08;149.47;43.4;30.0;33.5;72.51;1.91;47.32;13.14;621.64;1066.50
2025-12-27;12:00:46.371;6;32.858810;39.935126;60;47.76;7.95;379.68;40.36;32.17;52.19;4.98;259.86;148.15;43.9;29.6;33.7;72.26;1.93;47.15;13.32;628.15;1067.50
2025-12-27;12:00:47.385;8;32.858777;39.935114;62;47.55;7.96;378.54;40.54;31.87;52.33;5.11;267.31;148.43;44.1;29.4;33.3;72.33;1.92;47.21;13.80;651.38;1070.79
2025-12-27;12:00:48.386;9;32.858791;39.935136;60;47.26;7.96;376.16;40.34;32.60;52.28;5.41;282.72;148.46;44.1;29.6;33.7;72.37;1.90;47.37;13.43;636.43;1075.05
2025-12-27;12:00:49.400;11;32.858755;39.935158;60;47.11;8.03;378.14;40.90;31.84;52.09;5.32;277.07;150.27;44.1;29.7;33.8;72.37;1.94;47.31;13.86;655.87;1079.98
2025-12-27;12:00:50.411;12;32.858791;39.935141;59;46.85;7.95;372.23;41.87;31.44;52.25;4.89;255.62;151.20;44.4;30.1;34.0;72.41;1.93;47.41;13.85;656.50;1078.62
2025-12-27;12:00:51.424;12;32.858748;39.935188;59;46.74;8.03;375.44;41.98;30.50;52.32;4.62;241.69;153.44;44.2;30.5;34.0;72.18;1.95;47.37;14.01;663.71;1076.76
2025-12-27;12:00:52.439;14;32.858771;39.935218;61;46.48;7.97;370.45;41.58;30.00;52.11;4.77;248.67;151.40;44.5;30.8;33.5;72.29;1.99;47.23;13.92;657.44;1079.02
2025-12-27;12:00:53.453;15;32.858766;39.935183;59;45.98;7.90;363.24;41.35;30.00;52.19;5.00;260.83;150.03;44.9;31.2;34.0;72.37;1.95;47.37;14.03;664.45;1080.64
2025-12-27;12:00:54.467;15;32.858751;39.935175;60;45.81;8.03;367.77;41.71;30.50;52.27;5.27;275.59;147.90;44.4;30.9;34.2;72.59;1.92;47.57;13.98;664.95;1077.88
2025-12-27;12:00:55.475;17;32.858746;39.935196;59;45.66;7.89;360.08;41.48;30.00;52.29;5.46;285.46;147.24;44.8;31.2;34.3;72.63;1.93;47.34;14.34;678.95;1075.11
2025-12-27;12:00:56.486;19;32.858776;39.935199;58;45.23;7.68;347.61;42.36;30.26;52.07;5.44;283.37;147.25;44.6;31.2;34.3;72.73;1.95;47.57;14.26;678.28;1077.48
2025-12-27;12:00:57.497;17;32.858816;39.935247;59;45.15;7.53;339.82;41.77;31.03;52.14;5.71;297.62;148.13;44.7;31.7;34.3;72.93;1.90;47.38;14.40;682.08;1080.43
2025-12-27;12:00:58.508;15;32.858814;39.935200;57;44.80;7.31;327.73;41.79;31.99;51.95;5.51;286.26;150.10;45.2;31.5;34.7;73.12;1.86;47.60;13.98;665.40;1083.85
2025-12-27;12:00:59.522;17;32.858858;39.935215;59;44.38;7.13;316.40;42.39;32.98;52.08;5.26;273.94;152.11;45.5;31.8;34.7;72.99;1.88;47.71;13.77;657.01;1079.07
2025-12-27;12:01:00.534;19;32.858881;39.935189;61;44.77;7.06;315.94;42.28;33.61;52.16;4.82;251.16;150.75;45.0;31.9;34.2;72.85;1.86;47.82;13.46;643.80;1082.79
2025-12-27;12:01:01.544;21;32.858849;39.935238;60;45.00;7.31;328.73;42.47;34.32;52.15;5.12;267.16;149.42;44.7;31.5;33.9;72.74;1.89;47.90;13.27;635.82;1081.21
2025-12-27;12:01:02.554;19;32.858887;39.935252;59;44.56;7.43;330.94;42.35;33.77;52.02;4.87;253.26;151.53;44.2;31.6;33.9;72.67;1.86;48.14;13.38;643.86;1084.25
2025-12-27;12:01:03.566;17;32.858904;39.935249;60;44.37;7.43;329.62;42.84;33.18;52.05;5.07;263.61;150.59;44.3;31.6;33.5;72.56;1.88;48.23;13.54;652.98;1084.09
2025-12-27;12:01:04.580;18;32.858856;39.935277;58;44.43;7.42;329.54;43.04;33.86;51.90;5.49;285.20;152.74;44.7;31.9;33.9;72.39;1.84;48.29;13.27;640.99;1080.91
2025-12-27;12:01:05.594;19;32.858894;39.935254;57;44.17;7.66;338.45;42.82;34.63;51.86;5.16;267.44;151.52;44.9;32.1;33.5;72.63;1.86;48.53;13.64;662.07;1077.53
2025-12-27;12:01:06.604;18;32.858925;39.935298;58;44.32;7.53;333.91;42.08;34.96;52.00;5.49;285.38;150.18;44.6;32.3;33.2;72.70;1.82;48.56;13.52;656.37;1074.54
2025-12-27;12:01:07.620;16;32.858918;39.935258;59;44.13;7.48;330.21;41.14;35.36;52.08;5.63;293.18;149.32;44.9;32.7;33.6;72.64;1.87;48.35;13.02;629.57;1077.13
2025-12-27;12:01:08.635;16;32.858957;39.935281;59;43.95;7.35;322.95;41.71;35.57;51.94;5.96;309.66;151.40;44.5;32.6;33.2;72.63;1.88;48.45;13.39;648.62;1080.03
2025-12-27;12:01:09.646;17;32.858965;39.935312;57;44.39;7.58;336.39;40.97;35.27;52.01;6.46;335.95;150.17;44.3;32.7;33.6;72.62;1.91;48.50;13.48;653.54;1085.02
2025-12-27;12:01:10.657;18;32.859001;39.935323;56;44.71;7.44;332.59;41.91;34.42;52.23;6.23;325.45;151.25;44.6;32.2;33.7;72.77;1.90;48.40;13.69;662.32;1083.72
2025-12-27;12:01:11.664;18;32.859013;39.935337;54;45.07;7.34;330.91;41.57;33.92;52.12;5.82;303.39;149.63;45.1;32.3;33.5;72.79;1.88;48.30;14.18;685.04;1081.36
2025-12-27;12:01:12.668;17;32.858996;39.935303;53;44.91;7.35;330.00;40.64;33.50;52.00;6.31;328.02;149.43;45.3;31.9;33.4;72.75;1.91;48.20;14.08;678.46;1081.32
2025-12-27;12:01:13.673;15;32.858959;39.935278;55;44.71;7.43;332.04;41.24;34.47;51.98;6.75;350.79;148.55;45.8;32.0;33.5;72.54;1.91;48.01;13.63;654.26;1077.16
2025-12-27;12:01:14.678;17;32.858925;39.935313;55;44.58;7.52;335.15;41.81;35.19;51.81;6.71;347.86;146.94;46.2;32.1;34.0;72.32;1.88;48.17;13.51;651.00;1075.00
2025-12-27;12:01:15.686;19;32.858903;39.935321;55;44.64;7.65;341.65;41.90;34.65;51.97;7.05;366.21;148.51;45.9;31.7;34.3;72.08;1.84;47.96;13.85;664.00;1075.77
2025-12-27;12:01:16.700;19;32.858911;39.935363;57;44.69;7.65;341.77;42.75;35.12;52.17;6.84;356.73;149.13;46.4;31.8;33.9;71.95;1.82;47.80;13.77;658.30;1071.94
2025-12-27;12:01:17.715;18;32.858873;39.935369;57;44.78;7.40;331.26;43.13;35.38;52.35;7.03;367.89;146.86;46.0;32.2;34.2;71.72;1.84;47.61;13.90;661.90;1071.60
2025-12-27;12:01:18.726;18;32.858851;39.935320;58;44.59;7.32;326.37;42.30;36.19;52.20;7.04;367.26;146.20;45.9;32.0;34.2;71.71;1.82;47.59;14.05;668.67;1069.40
2025-12-27;12:01:19.739;17;32.858811;39.935313;56;44.69;7.22;322.53;42.31;36.85;52.11;6.85;357.19;148.60;45.7;32.4;33.8;71.67;1.86;47.41;14.07;667.14;1065.60
2025-12-27;12:01:20.747;18;32.858773;39.935318;58;44.68;7.38;329.57;41.76;37.75;52.20;6.59;344.11;147.39;45.5;32.2;33.4;71.84;1.88;47.37;14.56;689.73;1061.08
2025-12-27;12:01:21.752;18;32.858765;39.935337;56;44.97;7.33;329.68;42.21;38.63;52.09;6.45;335.91;148.00;45.7;32.7;33.6;72.08;1.89;47.58;14.84;706.04;1065.80
2025-12-27;12:01:22.762;20;32.858755;39.935313;55;44.66;7.12;317.92;41.42;38.98;52.08;6.78;352.92;148.55;46.2;32.4;33.5;72.04;1.86;47.34;14.91;705.65;1070.34
2025-12-27;12:01:23.775;19;32.858760;39.935350;56;44.43;6.91;306.83;41.13;39.08;52.23;6.38;333.12;150.10;46.3;32.9;33.7;72.23;1.86;47.37;14.41;682.61;1071.43
2025-12-27;12:01:24.788;20;32.858789;39.935354;57;44.77;6.71;300.31;40.46;38.38;52.42;6.34;332.46;147.91;46.5;33.3;33.5;72.24;1.87;47.60;14.64;697.01;1070.31
2025-12-27;12:01:25.791;20;32.858804;39.935353;59;45.00;6.79;305.50;40.86;38.94;52.58;5.93;312.04;148.54;46.1;33.2;33.3;72.42;1.82;47.42;14.81;702.16;1065.45
2025-12-27;12:01:26.804;21;32.858829;39.935363;61;45.15;7.01;316.45;41.74;39.93;52.51;5.58;293.20;148.36;45.9;33.2;33.5;72.43;1.87;47.66;14.45;688.57;1070.19
2025-12-27;12:01:27.813;20;32.858851;39.935374;59;44.65;6.77;302.42;42.15;40.69;52.67;5.84;307.84;149.47;45.5;33.4;33.8;72.35;1.91;47.43;14.02;664.89;1071.67
2025-12-27;12:01:28.825;22;32.858859;39.935378;59;44.77;6.90;308.89;42.61;41.16;52.48;5.62;295.18;151.45;45.1;33.0;34.1;72.30;1.88;47.56;13.66;649.85;1072.14
2025-12-27;12:01:29.827;20;32.858826;39.935345;58;45.06;6.73;303.04;43.09;41.61;52.55;5.21;273.86;153.20;44.6;32.9;34.4;72.13;1.83;47.59;13.42;638.56;1068.65
2025-12-27;12:01:30.836;20;32.858827;39.935345;60;44.94;6.77;304.20;43.19;40.85;52.52;4.87;255.62;154.63;44.6;32.5;34.8;72.05;1.81;47.35;13.55;641.71;1067.27
2025-12-27;12:01:31.846;22;32.858847;39.935370;59;44.76;6.54;292.87;42.41;40.55;52.32;4.98;260.60;156.70;44.6;32.9;35.2;72.22;1.80;47.60;13.40;637.96;1066.92
2025-12-27;12:01:32.853;22;32.858798;39.935399;57;44.32;6.61;292.93;41.72;40.38;52.36;4.95;259.35;156.60;44.4;32.7;35.7;72.41;1.77;47.40;13.58;643.48;1071.11
2025-12-27;12:01:33.861;20;32.858817;39.935393;59;44.32;6.64;294.12;41.87;40.97;52.40;5.22;273.65;157.60;44.0;33.0;35.2;72.48;1.75;47.26;13.61;643.15;1072.10
2025-12-27;12:01:34.869;21;32.858839;39.935370;57;44.40;6.83;303.08;41.51;41.31;52.16;5.35;279.02;157.97;44.0;32.9;35.6;72.25;1.74;47.19;13.68;645.51;1071.69
2025-12-27;12:01:35.877;24;32.858876;39.935394;59;44.82;7.02;314.48;41.04;40.66;52.20;5.75;300.31;158.61;43.9;33.1;36.0;72.06;1.69;47.29;13.27;627.47;1076.22
2025-12-27;12:01:36.889;23;32.858834;39.935359;61;45.13;7.08;319.71;40.15;39.75;52.34;5.39;281.94;157.93;44.1;33.3;36.4;72.29;1.68;47.11;13.58;639.71;1074.73
2025-12-27;12:01:37.897;22;32.858812;39.935359;63;44.83;7.24;324.52;40.22;39.00;52.17;5.00;260.96;158.09;43.8;33.2;36.8;72.19;1.66;47.00;13.68;642.82;1071.46
2025-12-27;12:01:38.911;21;32.858842;39.935386;62;44.51;7.21;320.78;40.51;39.64;52.10;5.11;266.08;155.94;43.8;33.2;36.5;72.24;1.67;47.04;13.75;646.73;1067.48
2025-12-27;12:01:39.923;22;32.858890;39.935409;64;44.96;7.25;326.20;40.33;39.18;51.94;5.01;259.97;153.85;43.9;33.7;36.2;72.00;1.66;46.89;13.86;649.81;1068.17
2025-12-27;12:01:40.936;21;32.858905;39.935382;62;44.93;7.28;326.97;41.07;39.69;51.80;4.85;251.17;154.03;43.6;33.3;36.3;71.81;1.62;47.12;13.83;651.42;1069.64
2025-12-27;12:01:41.948;21;32.858944;39.935389;61;44.43;7.29;323.74;40.59;39.65;51.85;4.91;254.80;156.34;44.1;33.2;36.4;71.99;1.58;47.10;13.61;641.13;1065.55
2025-12-27;12:01:42.957;21;32.858963;39.935403;62;44.14;7.29;321.58;41.35;39.56;51.90;5.25;272.50;157.56;44.3;32.8;36.7;71.97;1.54;46.86;13.80;646.64;1062.59
2025-12-27;12:01:43.970;19;32.858995;39.935426;61;43.80;7.48;327.78;40.90;39.65;51.76;5.21;269.68;158.59;44.7;33.3;37.0;72.05;1.50;46.73;13.88;648.59;1063.73
2025-12-27;12:01:44.983;18;32.859004;39.935392;61;43.76;7.44;325.52;41.54;39.03;51.61;5.03;259.45;158.39;44.3;33.6;36.7;72.05;1.46;46.62;14.26;664.91;1060.28
2025-12-27;12:01:45.997;16;32.859043;39.935366;59;44.07;7.56;333.11;42.49;39.29;51.50;5.30;273.19;157.14;44.0;33.6;37.1;72.17;1.48;46.52;14.40;669.99;1061.85
2025-12-27;12:01:47.010;18;32.859051;39.935351;61;43.70;7.78;339.91;42.42;40.02;51.28;4.81;246.56;158.24;44.5;33.2;37.6;72.02;1.49;46.73;14.72;687.89;1057.32
2025-12-27;12:01:48.022;17;32.859002;39.935373;61;43.76;7.88;344.62;43.24;40.93;51.33;4.90;251.79;156.03;44.2;32.9;37.2;72.10;1.46;46.82;14.52;679.60;1061.26
2025-12-27;12:01:49.035;16;32.858980;39.935420;59;43.32;7.84;339.44;43.19;40.44;51.48;4.85;249.48;158.01;44.6;33.0;37.4;72.22;1.48;46.83;14.39;673.93;1059.32
2025-12-27;12:01:50.046;14;32.858991;39.935461;57;43.74;7.88;344.82;42.68;40.80;51.44;4.37;225.03;158.84;44.4;33.3;37.2;71.98;1.51;46.91;14.12;662.17;1061.08
2025-12-27;12:01:51.060;12;32.858976;39.935507;57;43.75;7.71;337.55;42.23;40.69;51.23;4.42;226.49;159.47;44.2;33.4;37.6;71.92;1.48;46.92;14.16;664.45;1062.38
2025-12-27;12:01:52.071;12;32.858961;39.935529;59;43.83;7.68;336.44;43.20;40.82;51.11;4.77;243.92;158.57;44.6;33.0;37.5;71.86;1.48;46.98;14.03;659.17;1065.32
2025-12-27;12:01:53.083;11;32.858989;39.935548;57;43.68;7.75;338.45;42.65;39.89;51.10;4.96;253.41;159.76;44.8;32.7;37.7;71.70;1.50;47.16;14.42;679.96;1061.67
2025-12-27;12:01:54.083;10;32.858940;39.935590;59;43.59;7.88;343.54;41.72;40.18;51.07;5.16;263.36;158.93;44.9;32.6;37.8;71.84;1.47;47.24;14.08;665.02;1059.90
2025-12-27;12:01:55.094;12;32.858958;39.935595;58;43.78;7.96;348.31;41.62;39.81;50.95;5.52;281.13;159.91;45.2;32.8;38.1;71.72;1.50;47.15;14.03;661.44;1056.01
2025-12-27;12:01:56.108;10;32.859000;39.935616;58;44.19;7.74;341.92;41.77;38.91;50.74;5.90;299.25;162.17;45.3;32.8;38.1;71.62;1.48;46.99;14.35;674.53;1057.33
2025-12-27;12:01:57.123;11;32.859019;39.935608;60;43.82;7.64;334.83;41.72;39.48;50.53;6.39;322.93;162.55;45.3;32.9;37.9;71.87;1.53;46.96;13.97;656.09;1060.36
2025-12-27;12:01:58.136;9;32.858991;39.935612;59;43.91;7.80;342.72;41.15;38.75;50.52;6.58;332.28;164.60;45.4;33.0;38.2;71.98;1.55;46.97;13.79;647.54;1060.16
2025-12-27;12:01:59.151;7;32.858989;39.935606;61;44.21;8.01;353.94;40.32;38.90;50.38;6.13;308.82;165.19;45.3;33.0;38.1;71.88;1.54;46.89;14.00;656.61;1063.59
2025-12-27;12:02:00.164;5;32.858955;39.935577;60;43.89;7.97;349.72;40.11;39.32;50.61;6.49;328.51;164.91;45.6;32.5;37.7;72.11;1.50;47.01;13.57;638.13;1066.13
2025-12-27;12:02:01.179;4;32.859002;39.935552;62;43.73;8.07;352.74;39.78;38.67;50.63;6.67;337.58;164.51;45.8;32.3;37.8;72.05;1.47;46.92;13.21;619.96;1061.96
2025-12-27;12:02:02.190;4;32.859040;39.935538;62;43.35;8.06;349.55;40.08;37.74;50.72;7.02;355.80;164.20;45.9;32.1;38.3;71.93;1.46;46.86;13.37;626.42;1061.93
2025-12-27;12:02:03.200;3;32.859054;39.935556;63;42.95;8.13;349.21;40.70;38.62;50.77;6.57;333.32;161.98;46.1;32.4;37.8;71.94;1.46;46.97;13.78;647.16;1060.87
2025-12-27;12:02:04.212;4;32.859025;39.935585;61;42.90;8.34;357.68;40.07;38.38;50.91;7.04;358.39;161.57;46.3;32.2;37.5;71.92;1.45;46.86;13.97;654.51;1056.70
2025-12-27;12:02:05.227;3;32.858982;39.935619;60;42.95;8.38;359.86;39.24;38.48;50.98;7.43;378.88;163.69;46.0;32.4;37.5;71.90;1.40;46.78;13.80;645.59;1054.78
2025-12-27;12:02:06.232;4;32.858986;39.935655;60;42.49;8.49;360.86;39.38;37.56;50.83;7.73;393.05;163.16;46.0;32.2;37.6;71.85;1.38;46.67;14.26;665.27;1059.57
2025-12-27;12:02:07.237;2;32.858965;39.935606;59;42.83;8.35;357.45;39.09;36.84;50.65;7.99;404.87;160.96;45.8;32.5;37.8;71.88;1.37;46.43;14.29;663.52;1057.90
2025-12-27;12:02:08.251;2;32.858938;39.935645;58;43.03;8.32;357.85;38.20;37.82;50.62;8.46;428.01;161.46;45.4;32.8;37.6;71.76;1.37;46.19;14.53;671.12;1058.49
2025-12-27;12:02:09.263;4;32.858929;39.935636;60;42.81;8.11;347.29;37.60;36.90;50.41;8.18;412.38;161.46;45.3;32.9;37.1;71.68;1.42;46.13;14.08;649.63;1060.06
2025-12-27;12:02:10.271;6;32.858889;39.935653;61;42.92;8.01;344.02;37.77;37.07;50.20;8.17;410.23;163.56;45.6;33.2;37.1;71.82;1.45;46.13;13.92;642.20;1060.85
2025-12-27;12:02:11.283;6;32.858925;39.935697;59;42.86;7.92;339.65;37.24;38.07;50.25;8.50;427.32;165.35;45.9;33.5;37.1;71.80;1.49;46.16;13.98;645.39;1058.05
2025-12-27;12:02:12.293;5;32.858889;39.935670;60;42.69;7.79;332.75;37.02;38.85;50.03;8.19;409.59;164.50;46.1;33.9;36.9;71.95;1.53;46.40;14.02;650.70;1060.79
2025-12-27;12:02:13.299;4;32.858875;39.935679;60;43.04;7.82;336.67;36.80;37.96;49.79;8.38;417.18;164.76;46.0;34.4;36.5;72.09;1.52;46.62;13.54;631.15;1060.31
2025-12-27;12:02:14.307;4;32.858854;39.935633;58;43.51;7.94;345.29;36.38;38.90;49.94;8.22;410.38;162.41;46.4;34.1;36.0;71.95;1.53;46.79;13.67;639.73;1056.54
2025-12-27;12:02:15.319;6;32.858886;39.935590;56;43.37;8.11;351.81;35.65;38.58;49.77;7.77;386.56;162.59;46.8;34.1;35.6;72.15;1.54;46.97;13.35;627.01;1059.00
2025-12-27;12:02:16.322;7;32.858837;39.935541;58;43.34;8.02;347.68;35.24;38.23;49.65;7.93;393.98;161.18;46.9;33.8;36.0;72.27;1.55;46.98;13.56;637.08;1062.18
2025-12-27;12:02:17.331;5;32.858798;39.935540;59;43.82;8.20;359.32;36.13;37.56;49.66;7.88;391.16;159.22;47.1;33.6;35.8;72.34;1.55;46.96;13.67;641.85;1060.03
2025-12-27;12:02:18.343;5;32.858818;39.935579;58;43.58;8.03;349.94;37.09;37.51;49.49;8.23;407.23;161.08;47.3;33.1;35.4;72.12;1.52;46.71;14.11;659.04;1064.33
2025-12-27;12:02:19.352;5;32.858784;39.935573;56;43.63;7.95;346.75;37.31;37.44;49.34;7.91;390.02;163.50;46.9;32.7;35.2;72.19;1.49;46.69;14.07;657.03;1065.23
2025-12-27;12:02:20.365;7;32.858818;39.935552;54;43.29;8.00;346.33;38.08;37.96;49.34;8.34;411.57;163.64;46.7;32.6;34.8;72.14;1.45;46.64;13.60;634.19;1069.90
2025-12-27;12:02:21.379;9;32.858813;39.935526;56;42.98;8.00;343.75;39.07;37.27;49.39;8.77;433.37;163.08;46.4;32.9;34.8;72.20;1.42;46.88;13.11;614.66;1074.65
2025-12-27;12:02:22.392;9;32.858841;39.935540;57;42.59;7.98;339.64;38.79;37.76;49.30;8.62;424.88;164.97;46.1;33.2;34.5;72.14;1.40;46.85;13.19;617.78;1070.99
2025-12-27;12:02:23.407;10;32.858816;39.935548;56;42.32;8.05;340.73;39.75;37.12;49.42;8.79;434.52;163.20;46.4;33.3;34.0;72.19;1.41;46.89;13.00;609.41;1066.77
2025-12-27;12:02:24.420;9;32.858775;39.935567;57;42.68;7.97;340.19;39.06;37.95;49.52;8.49;420.55;161.01;46.5;33.6;33.9;72.36;1.45;47.10;12.65;596.02;1064.10
2025-12-27;12:02:25.430;7;32.858750;39.935549;55;43.04;7.97;342.86;39.65;37.23;49.56;8.47;419.78;161.76;46.9;33.7;33.7;72.50;1.43;46.94;12.53;588.31;1059.54
2025-12-27;12:02:26.442;7;32.858790;39.935569;55;43.34;8.04;348.42;39.75;37.64;49.63;8.08;401.16;160.09;46.9;34.1;34.2;72.46;1.45;46.87;12.50;585.91;1055.44
2025-12-27;12:02:27.455;6;32.858749;39.935519;53;43.31;7.97;345.33;38.76;38.06;49.76;8.57;426.19;157.79;46.9;33.8;34.4;72.54;1.49;47.00;12.34;579.73;1057.30
2025-12-27;12:02:28.465;7;32.858714;39.935560;52;43.77;7.77;340.30;38.95;37.35;49.90;8.38;418.27;157.04;47.3;33.5;34.3;72.67;1.52;47.02;12.77;600.45;1052.59
2025-12-27;12:02:29.478;7;32.858748;39.935535;52;43.29;7.80;337.79;39.52;38.12;49.65;8.84;438.83;155.68;47.4;33.9;34.0;72.62;1.50;47.05;13.19;620.45;1050.64
2025-12-27;12:02:30.493;7;32.858794;39.935546;52;43.18;7.68;331.69;39.20;38.42;49.63;9.28;460.32;156.00;47.4;34.3;34.3;72.68;1.45;47.07;13.03;613.07;1050.89
2025-12-27;12:02:31.507;5;32.858759;39.935543;53;42.88;7.80;334.51;38.28;38.12;49.63;9.42;467.32;155.22;47.4;34.5;34.1;72.86;1.42;47.13;13.22;622.84;1053.51
2025-12-27;12:02:32.507;4;32.858794;39.935527;53;42.60;7.90;336.66;37.48;38.75;49.82;9.83;489.65;153.47;47.3;34.1;33.7;72.67;1.40;46.89;13.42;629.23;1051.84
2025-12-27;12:02:33.517;3;32.858755;39.935496;51;42.88;8.04;344.79;36.71;37.83;49.93;9.45;472.00;154.97;47.3;34.3;34.2;72.70;1.36;46.83;13.60;636.87;1053.03
2025-12-27;12:02:34.531;2;32.858770;39.935463;51;42.46;8.03;340.83;36.46;38.07;49.95;9.13;455.86;154.06;47.0;34.2;34.6;72.50;1.39;46.94;13.72;644.11;1049.66
2025-12-27;12:02:35.544;3;32.858769;39.935478;53;42.77;8.02;342.88;36.92;37.41;49.78;9.02;449.13;152.71;47.4;34.7;34.9;72.55;1.40;46.85;13.93;652.51;1048.55
2025-12-27;12:02:36.557;1;32.858807;39.935517;55;42.62;8.12;346.02;37.05;36.75;49.59;8.62;427.38;152.89;47.8;34.7;35.3;72.72;1.38;46.98;14.18;666.44;1046.03
2025-12-27;12:02:37.568;0;32.858773;39.935515;53;42.32;8.17;345.89;37.97;36.57;49.63;8.29;411.18;155.01;48.3;35.0;35.1;72.77;1.36;47.07;14.06;661.63;1045.76
2025-12-27;12:02:38.581;0;32.858725;39.935548;54;42.10;7.94;334.38;37.24;37.51;49.59;8.25;409.21;155.87;48.3;34.8;35.2;72.88;1.32;46.96;14.02;658.11;1046.83
2025-12-27;12:02:39.595;0;32.858697;39.935570;52;42.26;7.77;328.30;37.12;37.69;49.66;7.91;392.79;156.21;48.7;34.6;34.8;72.91;1.34;46.71;14.16;661.31;1050.36
2025-12-27;12:02:40.605;2;32.858715;39.935522;51;42.55;7.57;322.08;37.87;37.00;49.72;8.31;413.22;158.07;48.9;34.7;34.5;72.96;1.34;46.80;14.40;673.89;1053.05
2025-12-27;12:02:41.616;2;32.858676;39.935553;51;42.40;7.37;312.44;36.88;37.19;49.62;7.84;388.83;156.99;49.1;35.0;34.7;73.13;1.37;46.93;14.03;658.52;1055.15
2025-12-27;12:02:42.629;3;32.858674;39.935539;52;42.47;7.48;317.67;37.70;36.90;49.70;7.41;368.18;157.01;49.0;34.7;34.5;72.98;1.36;46.75;14.50;677.66;1053.48
2025-12-27;12:02:43.644;5;32.858723;39.935581;52;42.79;7.42;317.60;38.36;35.95;49.63;7.84;389.03;155.11;49.2;35.0;34.7;73.04;1.36;46.65;14.42;672.69;1056.76
2025-12-27;12:02:44.649;5;32.858728;39.935620;54;43.13;7.45;321.16;38.39;35.76;49.54;8.05;398.78;156.56;49.4;34.6;34.4;73.24;1.38;46.88;14.51;680.03;1051.94
2025-12-27;12:02:45.661;5;32.858777;39.935663;54;43.04;7.21;310.40;39.12;35.78;49.55;7.61;377.27;154.31;49.3;34.5;34.4;73.28;1.38;47.13;14.35;676.20;1049.61
2025-12-27;12:02:46.671;4;32.858729;39.935644;55;42.86;7.32;313.56;38.20;35.39;49.80;7.75;385.73;152.86;49.8;34.4;34.8;73.17;1.37;47.02;14.33;673.72;1044.87
2025-12-27;12:02:47.686;7;32.858734;39.935675;57;42.76;7.16;306.04;38.48;35.61;49.75;8.09;402.46;150.65;49.8;34.5;35.3;73.20;1.41;47.13;14.51;683.79;1047.57
2025-12-27;12:02:48.695;7;32.858701;39.935631;56;42.46;7.34;311.59;37.76;35.33;49.61;7.62;377.84;150.53;50.0;34.5;35.3;73.30;1.39;46.93;14.97;702.57;1048.30
2025-12-27;12:02:49.709;7;32.858708;39.935663;56;42.11;7.26;305.54;37.82;35.64;49.71;7.57;376.32;149.82;49.6;34.1;35.4;73.19;1.38;46.73;15.41;720.05;1045.74
2025-12-27;12:02:50.719;8;32.858755;39.935659;54;42.10;7.29;307.03;37.03;35.24;49.84;7.50;373.94;148.96;49.8;33.7;35.0;73.40;1.37;46.94;15.44;724.99;1041.06
2025-12-27;12:02:51.719;8;32.858790;39.935690;53;41.62;7.46;310.34;36.14;34.57;49.59;7.79;386.25;149.98;50.0;33.6;35.4;73.25;1.35;46.88;15.18;711.56;1041.41
2025-12-27;12:02:52.731;9;32.858775;39.935735;52;41.17;7.53;310.21;36.34;34.80;49.76;8.02;399.21;148.02;49.7;34.1;35.0;73.36;1.31;46.66;15.44;720.32;1042.25
2025-12-27;12:02:53.743;7;32.858797;39.935695;52;41.54;7.59;315.42;36.74;35.31;49.53;8.00;396.10;145.88;50.0;34.1;34.8;73.31;1.32;46.77;15.29;714.92;1040.53
2025-12-27;12:02:54.755;8;32.858793;39.935671;52;41.60;7.53;313.09;36.42;35.86;49.73;8.05;400.25;144.93;49.7;34.3;34.9;73.51;1.30;46.91;14.89;698.43;1038.45
2025-12-27;12:02:55.762;8;32.858787;39.935644;52;41.15;7.47;307.51;35.65;36.45;49.50;7.73;382.79;145.58;49.2;34.3;34.4;73.60;1.27;47.00;14.85;698.07;1037.53
