date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh;gsmspeed
2026-07-22;03:45:42.354;35;41.024100;28.988500;84;43.1;21.6;227;43;67;49;23.5;1223;149.4;35;45;38;80;41.4;35.5;29.8;1501;69.4;42
2026-07-22;03:45:42.674;81;41.025100;28.989500;85;33.9;22.6;424;39;72;58.9;15.8;504;149.7;35;40;48;80;41.2;45.5;28.1;1899;69.5;32
2026-07-22;03:45:43.563;62;41.026100;28.990500;76;39.4;24.3;229;25;65;55.5;19.6;736;149.8;38;28;32;81;40.8;53;30.9;489;69.6;72
2026-07-22;03:45:44.457;74;41.025100;28.989500;72;33.3;24.2;770;40;65;49.5;8.1;1727;150.1;34;30;49;82;41.2;35.2;39.7;1585;69.8;69
2026-07-22;03:45:46.148;45;41.024100;28.988500;76;46.5;20.4;743;42;57;44.2;33;693;150.4;43;39;36;82;40.8;45.1;33.9;1083;69.9;48
2026-07-22;03:45:46.466;87;41.023100;28.987500;94;39.1;14.2;371;41;67;53.9;27;1672;150.8;41;33;38;82;40.5;39.6;32.5;979;70.0;52
2026-07-22;03:45:47.515;68;41.022100;28.986500;85;48.7;5.3;566;27;57;41.1;11.5;800;151.0;32;36;48;83;40.0;38;42.3;2155;70.1;71
2026-07-22;03:45:49.399;68;41.021100;28.985500;83;42.5;8.8;561;30;59;57.8;29.6;1364;151.2;35;41;43;84;40.1;59.8;44.8;2379;70.3;51
2026-07-22;03:45:49.477;24;41.020100;28.984500;68;36.7;15.1;573;34;53;50.9;15.9;1153;151.3;33;47;46;83;39.7;54.1;35.3;2350;70.4;82
2026-07-22;03:45:51.251;52;41.019100;28.983500;89;48.4;19.9;725;35;57;41.1;16.8;1755;151.6;25;47;40;83;39.3;41.5;46.2;1226;70.6;39
2026-07-22;03:45:51.572;68;41.018100;28.982500;86;32.9;14.5;350;43;70;50.4;29.6;1328;151.9;29;44;39;82;39.8;53.7;15.6;2164;70.7;59
2026-07-22;03:45:52.953;27;41.017100;28.981500;70;39.8;6.2;745;34;56;50.6;23.7;1962;152.2;31;38;37;82;39.5;48.3;47.6;504;70.8;85
2026-07-22;03:45:54.349;29;41.016100;28.980500;75;38.6;8.3;358;44;68;56.4;36;759;152.3;34;32;30;83;39.3;46.1;22.3;2467;70.9;48
2026-07-22;03:45:54.669;66;41.015100;28.979500;73;44.4;21.1;719;40;53;50.7;37.5;1358;152.5;34;39;40;83;38.8;37.1;26.8;1721;71.0;33
2026-07-22;03:45:55.566;52;41.016100;28.980500;96;48.3;17.3;541;39;62;41.8;38.4;1643;153.0;29;33;42;83;38.8;48.5;38.5;1448;71.2;44
2026-07-22;03:45:57.430;39;41.017100;28.981500;99;34.6;12.7;392;43;63;43.1;31.5;1701;153.1;42;34;34;82;38.9;57.2;29.2;578;71.4;87
2026-07-22;03:45:57.503;67;41.018100;28.982500;83;41.2;24.9;638;31;73;44.1;39.2;940;153.6;39;31;35;83;38.7;54.6;32.8;2218;71.5;48
2026-07-22;03:45:59.286;44;41.019100;28.983500;97;45.8;10.6;248;28;54;57.6;39.6;1575;153.8;44;36;48;83;38.4;48.4;13.9;2330;71.6;48
2026-07-22;03:45:59.605;24;41.020100;28.984500;85;42.3;6.8;411;32;72;47.7;19.4;588;153.9;43;42;43;83;38.8;42;23.5;1102;71.7;67
2026-07-22;03:46:00.495;59;41.021100;28.985500;62;31.5;24.1;437;30;72;51.6;7.5;1278;154.0;42;40;38;84;38.5;40.6;48.5;1738;71.8;46
2026-07-22;03:46:01.974;67;41.022100;28.986500;72;38.3;14.3;592;42;67;47.1;17.5;901;154.3;32;47;49;84;38.3;47.9;24.9;1740;72.0;62
2026-07-22;03:46:02.869;86;41.023100;28.987500;82;32.9;17;522;26;59;41.5;31.8;672;154.7;38;41;39;84;38.7;47.1;48.5;2375;72.1;29
2026-07-22;03:46:04.351;63;41.024100;28.988500;74;48.9;19.3;778;32;71;57.3;6.7;1828;155.0;26;40;43;83;38.2;44.2;28.9;2369;72.1;61
2026-07-22;03:46:04.673;84;41.025100;28.989500;65;41.7;9.2;270;36;51;53.4;17.7;1042;155.3;28;43;39;83;38.6;54.9;31.4;461;72.3;25
2026-07-22;03:46:05.584;47;41.026100;28.990500;78;36.3;14.6;307;31;67;54.8;24.8;1910;155.6;38;34;45;82;38.5;56;5.7;2112;72.4;51
2026-07-22;03:46:07.063;42;41.025100;28.989500;84;37;20.4;549;38;57;41.8;7.9;1877;155.9;37;47;47;82;38.2;39.4;41.2;463;72.5;65
2026-07-22;03:46:07.960;73;41.024100;28.988500;90;36.8;17.2;353;41;63;40.4;32.3;1772;156.2;30;39;32;82;38.4;46.6;44.7;584;72.7;37
2026-07-22;03:46:08.700;49;41.023100;28.987500;72;36;5.2;516;42;62;46.2;9.7;1278;156.4;42;43;31;82;38.9;51;40.7;315;72.7;69
2026-07-22;03:46:09.559;80;41.022100;28.986500;66;43.3;19;230;35;57;58.5;19.5;1114;156.7;32;40;41;81;39.0;47.6;25.3;429;72.9;66
2026-07-22;03:46:11.439;50;41.021100;28.985500;61;43.4;21.9;425;34;58;40.3;33.6;857;157.1;26;45;40;81;38.9;30.9;39.9;321;73.1;78
2026-07-22;03:46:11.519;33;41.020100;28.984500;74;32.8;11;231;27;53;48.9;17.6;1079;157.3;41;32;41;82;38.7;42;27.8;1316;73.2;20
2026-07-22;03:46:12.960;22;41.019100;28.983500;79;32;11.9;783;31;60;47.4;38.7;779;157.5;44;47;40;81;38.6;54.6;9.2;2138;73.3;22
2026-07-22;03:46:13.639;59;41.018100;28.982500;93;39.2;7.1;557;33;60;50.3;10.3;600;158.0;26;38;40;82;38.2;30.3;48.1;2285;73.4;51
2026-07-22;03:46:19.557;22;41.017100;28.981500;75;32.1;5.6;719;41;63;52.1;25.9;1935;158.3;37;32;34;81;38.4;55.7;30.3;2061;73.5;20
2026-07-22;03:46:19.557;41;41.016100;28.980500;84;34.4;16.5;790;26;61;54.5;27.4;586;158.6;38;37;41;80;38.2;37.6;32.2;952;73.5;60
2026-07-22;03:46:19.558;67;41.015100;28.979500;71;39.2;6.3;758;31;64;49.1;6.5;855;159.0;39;43;39;80;38.6;40.7;47.5;1217;73.7;83
2026-07-22;03:46:19.558;83;41.016100;28.980500;90;32.9;14.8;445;29;50;41.4;15.8;1013;159.3;34;45;30;79;38.9;37.4;17.3;1683;73.7;38
2026-07-22;03:46:19.565;82;41.017100;28.981500;87;34.9;7.7;369;27;73;53.3;28.2;1095;159.4;25;39;34;78;38.8;58.4;6.7;612;73.8;21
2026-07-22;03:46:19.728;23;41.018100;28.982500;76;45.4;19.2;267;31;60;50.2;17.8;1864;159.6;37;29;40;78;39.2;54.2;31.5;444;73.9;22
2026-07-22;03:46:21.003;61;41.019100;28.983500;92;41.6;22.9;528;40;69;45.3;37.7;1365;160.1;39;32;47;77;39.2;34.2;13.8;1305;74.0;50
2026-07-22;03:46:22.407;77;41.020100;28.984500;89;41.9;19.7;513;25;55;58.7;29.4;1982;160.5;44;33;37;78;39.5;42.5;46;1819;74.1;72
2026-07-22;03:46:22.726;37;41.021100;28.985500;78;30.7;7.9;392;33;50;53.5;39.3;1034;160.7;32;45;39;79;39.7;47.7;31.9;889;74.2;29
2026-07-22;03:46:23.616;66;41.022100;28.986500;66;30.2;6.4;264;37;70;43.1;12;1376;161.0;32;39;32;79;39.9;56.2;26;2198;74.3;31
2026-07-22;03:46:25.498;72;41.023100;28.987500;87;36.7;12.3;233;33;55;40.4;30.4;666;161.1;40;32;32;79;40.1;57;27.5;1187;74.4;66
2026-07-22;03:46:25.818;36;41.024100;28.988500;61;47.9;19.4;665;40;62;52.4;5.7;1962;161.3;35;30;31;79;40.2;43;5.8;2277;74.6;81
2026-07-22;03:46:26.706;45;41.025100;28.989500;76;36.9;6;545;40;74;52.2;34.6;744;161.7;26;28;39;79;39.7;56.4;36.9;497;74.7;60
2026-07-22;03:46:27.595;75;41.026100;28.990500;65;46.9;20.6;789;39;69;53.4;38.6;1899;161.8;38;37;48;78;40.0;46.7;8.8;758;74.8;41
2026-07-22;03:46:29.019;57;41.025100;28.989500;92;46.5;10.8;546;41;55;52.5;24.3;1398;162.0;27;39;30;77;40.1;41.1;38.5;2267;74.9;45
2026-07-22;03:46:29.904;64;41.024100;28.988500;75;31.4;23;250;42;51;46.3;9.6;1336;162.3;27;29;47;78;40.1;51.7;36.6;1587;74.9;25
2026-07-22;03:46:30.791;62;41.023100;28.987500;83;46;6.5;440;27;50;40.1;29.5;1347;162.6;42;47;31;77;39.9;31.6;32.4;966;75.0;31
2026-07-22;03:46:31.675;20;41.022100;28.986500;98;43.3;21;200;32;72;41.3;8.1;1582;162.8;36;47;46;77;40.3;43.8;12;2283;75.2;83
2026-07-22;03:46:33.553;82;41.021100;28.985500;93;46.6;16.8;488;40;54;53.8;31.7;655;163.1;42;38;42;76;40.6;55.4;48.2;1686;75.3;85
2026-07-22;03:46:33.634;55;41.020100;28.984500;95;37.6;19.3;716;31;52;47.9;21.9;1031;163.3;28;39;43;76;40.9;53.1;26.1;1547;75.5;47
2026-07-22;03:46:35.084;80;41.019100;28.983500;67;47.8;5.3;457;34;53;49.9;11.9;936;163.7;29;29;32;75;40.7;33.9;39.9;1300;75.5;54
2026-07-22;03:46:36.372;63;41.018100;28.982500;77;44.9;14;367;26;56;50.5;5.5;953;164.0;44;31;35;76;40.5;45.6;9.9;704;75.7;59
2026-07-22;03:46:36.688;86;41.017100;28.981500;91;41.1;13.8;592;33;63;44.1;29;1339;164.3;27;47;41;75;40.4;50.7;6.2;1493;75.8;60
2026-07-22;03:46:38.597;78;41.016100;28.980500;76;46.8;5.9;689;36;57;51.8;9.4;1626;164.7;31;33;47;75;40.9;50.5;21.8;2202;76.0;23
2026-07-22;03:46:38.679;72;41.015100;28.979500;91;37.3;20.6;697;40;65;50.3;12.8;731;165.0;36;33;42;74;40.6;30.7;5.1;2125;76.1;66
2026-07-22;03:46:39.651;63;41.016100;28.980500;88;34.7;21.2;798;43;60;57.4;29.3;1982;165.1;36;30;37;75;40.2;30.3;45;1561;76.2;67
2026-07-22;03:46:41.537;39;41.017100;28.981500;92;45.1;23.3;499;26;59;43.5;13.9;826;165.5;35;37;46;75;40.2;48;29.8;1310;76.2;82
2026-07-22;03:46:41.611;68;41.018100;28.982500;74;43.8;8.9;467;42;74;59;21.7;681;165.7;44;47;40;76;40.7;33.4;45.4;861;76.4;72
2026-07-22;03:46:43.126;39;41.019100;28.983500;62;31.6;7.2;214;25;59;45.7;34.1;1405;165.9;25;42;47;77;41.1;50.9;19.9;1479;76.5;86
2026-07-22;03:46:43.986;58;41.020100;28.984500;70;49.5;8.4;663;35;72;54.5;10;1552;166.1;25;40;48;77;40.7;32.4;35.5;1575;76.6;81
2026-07-22;03:46:44.869;52;41.021100;28.985500;75;38.5;21.5;733;28;68;54.7;14.5;1264;166.5;27;47;42;76;40.5;38.8;40.9;1484;76.8;28
2026-07-22;03:46:45.753;68;41.022100;28.986500;83;38.5;11.2;525;41;64;46.3;17.5;957;166.7;44;35;33;77;40.1;55.2;13.8;2003;76.9;37
2026-07-22;03:46:46.817;60;41.023100;28.987500;87;37.8;5.8;233;44;63;57.8;5.7;1719;167.1;33;47;39;78;39.8;50.2;19.9;612;77.1;63
2026-07-22;03:46:47.723;39;41.024100;28.988500;81;41.5;10.1;544;33;50;45.7;18;760;167.4;44;38;33;77;40.0;59.7;32.4;1858;77.2;61
2026-07-22;03:46:49.608;32;41.025100;28.989500;97;32.3;16.8;421;31;59;54.1;23.4;1448;167.8;28;32;38;76;39.7;42.4;18.4;1190;77.3;67
2026-07-22;03:46:49.681;83;41.026100;28.990500;96;35.2;17.5;497;37;72;48.6;19.5;1527;168.0;34;30;31;76;39.8;53.7;11.6;1947;77.4;42
2026-07-22;03:46:51.299;69;41.025100;28.989500;83;46.9;13.8;562;37;64;50.7;5.6;1670;168.2;39;32;36;76;40.2;42.4;26.1;348;77.5;78
2026-07-22;03:46:51.623;44;41.024100;28.988500;93;42.7;8.6;247;32;64;56.2;18.2;1074;168.3;25;38;48;77;40.2;41.4;29.9;2150;77.7;69
2026-07-22;03:46:53.029;21;41.023100;28.987500;83;36;8.1;597;25;73;51.9;20.4;1182;168.8;26;33;38;78;40.0;54.5;5.2;2455;77.9;87
2026-07-22;03:46:53.923;51;41.022100;28.986500;89;48;10.2;776;37;72;45.8;20.5;990;169.1;38;43;33;78;39.5;38.1;12.8;981;77.9;35
2026-07-22;03:46:54.810;36;41.021100;28.985500;77;35.8;18.7;705;26;71;53;34.6;675;169.3;32;30;43;79;39.1;46.3;21.2;1008;78.1;39
2026-07-22;03:46:55.696;83;41.020100;28.984500;83;34.4;15.9;714;33;65;42.9;30.3;1122;169.7;26;30;37;79;39.1;32.8;6;1747;78.2;86
2026-07-22;03:46:57.573;32;41.019100;28.983500;69;38.1;18.5;317;34;70;57;29.6;1407;169.8;37;44;41;80;39.0;44.9;6.6;740;78.3;27
2026-07-22;03:46:57.645;25;41.018100;28.982500;98;41.1;21.5;518;26;67;44.9;23.1;975;170.0;43;31;31;81;39.4;49.6;26.9;849;78.4;73
2026-07-22;03:46:59.121;45;41.017100;28.981500;97;32.1;23.4;440;42;65;46.6;38.6;1461;170.4;42;47;31;80;39.6;31.6;6.6;1334;78.5;81
2026-07-22;03:47:00.012;43;41.016100;28.980500;75;33.3;18.6;634;27;61;55.8;27.2;784;170.7;42;47;41;81;39.2;54.5;23.1;1560;78.7;84
2026-07-22;03:47:00.897;62;41.015100;28.979500;67;39.4;22.2;428;30;64;52;28.5;520;171.2;38;45;45;81;39.3;51.5;44.4;973;78.7;57
2026-07-22;03:47:01.783;53;41.016100;28.980500;96;45.3;8.3;618;41;68;58.4;24.9;1132;171.6;35;28;40;80;39.1;36.7;9.5;705;78.9;56
2026-07-22;03:47:02.667;47;41.017100;28.981500;82;40.2;14.9;655;38;71;43.1;23.1;1792;172.1;34;43;38;81;38.7;51.5;32.8;2172;79.0;53
2026-07-22;03:47:04.255;83;41.018100;28.982500;82;42.2;21.2;547;34;50;57.1;21.6;1956;172.4;30;35;49;80;38.8;34.5;6.5;579;79.2;57
2026-07-22;03:47:05.147;43;41.019100;28.983500;96;36.1;23.5;507;44;60;51.7;5.7;1789;172.7;30;37;49;81;39.1;53.4;11.5;891;79.2;88
2026-07-22;03:47:06.030;29;41.020100;28.984500;85;45.7;11;417;39;61;42.4;21.4;1994;173.0;32;46;33;82;39.2;42.3;45.9;1799;79.4;77
2026-07-22;03:47:06.922;62;41.021100;28.985500;73;40.7;20.6;422;37;57;40.6;30.8;1839;173.3;39;42;37;81;38.9;44.2;21.3;1734;79.5;70
2026-07-22;03:47:07.806;77;41.022100;28.986500;60;38.8;15.2;541;38;50;54;32.2;664;173.6;38;46;42;81;39.3;30.5;26.5;903;79.7;52
2026-07-22;03:47:09.616;72;41.023100;28.987500;86;47;18.1;695;35;56;54.3;9.4;1429;173.9;30;35;49;81;39.1;48.7;27.9;1518;79.8;89
2026-07-22;03:47:09.691;71;41.024100;28.988500;91;37.1;10.2;626;34;74;45.7;27.6;1577;174.1;31;37;46;81;39.4;43.8;33.5;774;80.0;44
2026-07-22;03:47:10.656;47;41.025100;28.989500;61;30;11.5;620;40;62;42.9;17.3;1084;174.4;40;43;35;82;39.0;50.8;39.9;2225;80.1;39
2026-07-22;03:47:12.050;32;41.026100;28.990500;67;31.3;5.3;550;43;56;59.5;8.3;766;174.7;31;44;37;81;39.1;35.4;5.6;1154;80.2;85
2026-07-22;03:47:12.944;87;41.025100;28.989500;89;37.1;6.2;306;44;59;57.5;24.9;1501;174.9;43;46;34;81;38.6;44.4;42.7;324;80.4;48
2026-07-22;03:47:13.901;82;41.024100;28.988500;69;34.1;15.6;234;27;72;42;6.9;631;175.1;43;42;46;81;38.2;37.7;37.1;330;80.5;20
2026-07-22;03:47:14.828;49;41.023100;28.987500;61;49.4;5.1;782;36;61;59.6;32.7;1794;175.4;25;28;44;80;37.9;51.6;27.5;1094;80.7;21
2026-07-22;03:47:15.721;25;41.022100;28.986500;96;49;6.7;706;33;54;58.8;11.8;609;175.8;31;33;43;80;38.2;39.7;24.9;597;80.7;33
2026-07-22;03:47:17.112;26;41.021100;28.985500;72;39.4;21.7;772;26;55;42.5;10.9;1823;176.0;29;33;33;81;37.7;41.9;18.7;1594;80.8;31
2026-07-22;03:47:18.002;62;41.020100;28.984500;88;33.2;14.2;302;32;63;50;31.5;1870;176.2;41;47;36;81;38.0;46.7;22.1;1619;80.9;73
2026-07-22;03:47:18.945;64;41.019100;28.983500;66;36.4;11.1;757;34;54;44.7;14.9;1544;176.7;36;36;32;82;37.6;45.2;31;748;81.1;27
2026-07-22;03:47:19.693;24;41.018100;28.982500;85;30.2;15.3;522;38;72;59.3;11.1;1513;176.9;29;29;41;81;37.6;35.4;16.9;389;81.3;71
2026-07-22;03:47:21.573;82;41.017100;28.981500;80;47.4;5.2;411;43;74;53.5;21.5;1974;177.3;26;36;48;82;38.1;54.8;48.4;689;81.4;56
2026-07-22;03:47:21.980;87;41.016100;28.980500;94;30.7;10.2;711;30;73;58.3;37.8;1339;177.6;41;45;47;81;37.7;42.6;29.1;1608;81.6;45
2026-07-22;03:47:22.816;20;41.015100;28.979500;64;33.8;7.9;439;43;56;49.5;22.3;782;177.7;40;33;49;82;38.1;39.2;24.7;880;81.8;65
2026-07-22;03:47:24.171;48;41.016100;28.980500;63;40;13.8;505;26;70;57.6;25.5;1503;177.8;30;30;42;81;38.5;45.4;42.6;718;81.9;58
2026-07-22;03:47:24.860;52;41.017100;28.981500;77;37.9;20.4;222;43;63;45.8;15.6;1212;178.3;32;40;37;80;38.3;32.4;49.7;1035;82.0;70
2026-07-22;03:47:26.171;76;41.018100;28.982500;93;30;17;365;33;68;46.8;27;1672;178.8;25;42;37;81;37.9;47.1;14.7;1042;82.1;67
2026-07-22;03:47:27.258;81;41.019100;28.983500;65;32.9;16.3;504;42;53;54.2;20.7;1369;179.1;44;38;33;82;37.4;44.9;40.6;1825;82.2;73
2026-07-22;03:47:28.133;42;41.020100;28.984500;88;39;16.9;200;29;58;42.5;10.2;809;179.4;26;29;40;82;37.7;41.5;40.5;2220;82.3;86
2026-07-22;03:47:29.524;70;41.021100;28.985500;97;41.6;14.3;695;37;69;43.8;15.9;1814;179.6;38;29;36;82;38.1;45.5;10.4;1405;82.4;84
2026-07-22;03:47:29.874;47;41.022100;28.986500;63;47.9;5.7;338;41;62;51.4;28;1648;180.0;25;45;41;82;37.7;43.7;40.2;1639;82.5;71
2026-07-22;03:47:31.280;56;41.023100;28.987500;72;33.5;5.5;436;42;62;49.8;22.6;1110;180.2;25;47;41;81;37.8;43.6;15.2;609;82.6;30
2026-07-22;03:47:32.202;40;41.024100;28.988500;68;48.7;22.6;763;40;58;52.5;16.4;1739;180.3;25;32;33;81;38.3;42.3;28.5;1230;82.8;62
2026-07-22;03:47:33.618;55;41.025100;28.989500;79;41.3;16.8;535;30;56;55.1;9.7;1862;180.7;43;45;36;81;37.9;53.8;38;435;82.8;44
2026-07-22;03:47:33.937;63;41.026100;28.990500;70;30.4;23.9;771;32;58;42.9;18.9;1074;181.0;43;44;42;82;37.8;54.6;29.9;2458;83.0;58
2026-07-22;03:47:34.832;37;41.025100;28.989500;82;36.7;18.5;781;30;50;57.2;39.2;1762;181.3;37;37;37;83;37.5;55.7;44.3;620;83.1;55
2026-07-22;03:47:35.718;66;41.024100;28.988500;93;41.2;8.6;558;33;74;50.4;6.1;1536;181.5;35;46;39;84;37.7;48.4;30.9;301;83.3;37
2026-07-22;03:47:37.594;77;41.023100;28.987500;97;39;7.4;720;25;72;51.4;7.8;1057;181.9;31;45;46;84;37.8;30.3;42.3;510;83.4;30
2026-07-22;03:47:37.912;84;41.022100;28.986500;71;40.4;8.1;707;36;56;47.6;27.3;756;182.1;41;34;33;83;38.1;58.8;16.1;1602;83.6;65
2026-07-22;03:47:39.328;52;41.021100;28.985500;83;33.5;5.2;577;34;65;58.3;37.5;1759;182.5;37;47;39;82;37.9;59;12.7;1833;83.7;84
2026-07-22;03:47:40.228;89;41.020100;28.984500;96;40.8;14.6;306;30;58;40.2;19.4;1615;182.8;40;29;35;83;37.8;30.2;22.3;2166;83.8;38
2026-07-22;03:47:41.645;62;41.019100;28.983500;63;35;22.3;447;30;60;55.3;29.9;1004;183.0;32;31;36;82;37.5;50.5;17.9;1180;84.0;30
2026-07-22;03:47:41.725;38;41.018100;28.982500;74;40.6;8;611;31;68;55.9;39.7;1766;183.3;37;39;34;83;37.2;50.3;16.6;1944;84.1;26
2026-07-22;03:47:43.182;54;41.017100;28.981500;79;45.8;8.5;498;32;59;43.7;33.8;1495;183.8;43;30;37;83;37.0;58;37.3;773;84.2;60
2026-07-22;03:47:44.072;39;41.016100;28.980500;88;44.8;18.8;372;39;66;48.9;18.1;1440;184.0;30;40;33;83;37.1;58.4;30.6;1906;84.3;44
2026-07-22;03:47:44.956;31;41.015100;28.979500;81;46.9;13.6;249;27;67;57.1;39.8;854;184.2;33;46;32;82;37.3;34.6;20.8;1558;84.4;55
2026-07-22;03:47:45.839;55;41.016100;28.980500;83;39.3;15;302;38;74;42;30.9;1787;184.6;35;33;30;81;37.0;55;37.3;1410;84.5;62
2026-07-22;03:47:46.725;50;41.017100;28.981500;89;34.1;14.3;686;43;50;42.5;19.4;1342;184.8;41;34;32;82;37.4;39.7;44.4;1607;84.6;32
2026-07-22;03:47:48.195;64;41.018100;28.982500;65;32.4;11.2;458;25;54;50.9;24.1;1398;185.2;41;30;39;82;37.1;43.4;27.9;1839;84.7;79
2026-07-22;03:47:49.063;23;41.019100;28.983500;97;34.9;11.2;717;35;70;49.3;20.3;855;185.6;40;33;45;82;37.6;52.7;18.3;1028;84.8;81
2026-07-22;03:47:50.461;39;41.020100;28.984500;98;39.4;7.8;707;41;55;59;8;1695;186.0;32;30;46;82;37.5;41.8;8.3;616;85.0;48
2026-07-22;03:47:50.780;75;41.021100;28.985500;65;44.1;20;410;25;57;51.7;27.8;1805;186.1;43;46;43;81;37.7;39.6;12.6;1999;85.0;50
2026-07-22;03:47:52.665;79;41.022100;28.986500;95;45.9;23.8;379;35;50;43.3;8.2;1275;186.6;27;41;31;81;38.2;31.8;6.2;1556;85.2;48
2026-07-22;03:47:52.739;36;41.023100;28.987500;77;45.7;11;298;41;51;41;14.6;1328;186.9;41;44;45;81;38.6;58;23.1;1736;85.3;71
2026-07-22;03:47:54.223;22;41.024100;28.988500;77;31.7;10.4;698;28;53;48.7;21.5;1473;187.4;34;38;37;81;38.7;51;47.9;2107;85.5;87
2026-07-22;03:47:55.114;74;41.025100;28.989500;72;39.3;8.6;750;29;65;46.5;30.1;606;187.7;28;42;31;80;38.2;42.3;6.5;1244;85.6;75
2026-07-22;03:47:56.000;67;41.026100;28.990500;98;46.8;6.5;676;38;74;53.3;39.8;1242;188.2;26;47;34;80;38.0;52.6;48;2071;85.8;29
2026-07-22;03:47:56.883;43;41.025100;28.989500;66;45.7;5.4;499;38;56;50.2;12.4;1665;188.7;42;39;36;80;37.5;58.3;16.7;554;85.8;88
2026-07-22;03:47:57.770;29;41.024100;28.988500;71;44.2;11.6;403;44;68;50.8;38.2;991;188.8;44;37;44;79;37.7;56;49.8;1287;85.9;35
2026-07-22;03:47:59.690;41;41.023100;28.987500;69;41.3;5.9;275;28;53;43;33.2;1989;189.0;39;44;42;79;37.5;49.2;15.5;2236;86.1;25
2026-07-22;03:47:59.768;40;41.022100;28.986500;66;34.3;8.1;322;30;64;55.4;18.6;702;189.5;38;40;47;79;37.3;53.3;7.8;574;86.3;88
2026-07-22;03:48:01.255;44;41.021100;28.985500;88;46.2;10.5;780;34;57;45.2;14;1573;189.7;28;35;34;78;37.7;49.3;26.8;2271;86.5;70
2026-07-22;03:48:02.147;27;41.020100;28.984500;75;38.2;20.3;743;38;69;56.3;37.8;1020;190.1;27;46;47;77;37.3;51.6;48.4;1334;86.6;52
2026-07-22;03:48:03.040;32;41.019100;28.983500;86;43.6;7.1;794;36;57;59.4;39.9;533;190.5;43;30;43;78;36.8;44;11.9;913;86.7;33
2026-07-22;03:48:03.955;74;41.018100;28.982500;90;30.8;9.7;349;44;58;55.8;14.9;607;190.6;38;37;31;77;36.4;33.2;17.1;2400;86.8;24
2026-07-22;03:48:04.813;37;41.017100;28.981500;94;43.9;17.5;206;30;61;57.8;10.6;555;190.7;37;29;46;78;35.9;55;40.7;310;86.9;49
2026-07-22;03:48:06.697;27;41.016100;28.980500;97;33.8;23.9;287;36;58;40.4;6.4;1977;190.8;32;41;44;78;35.9;54.4;39.7;1252;87.1;72
2026-07-22;03:48:06.775;47;41.015100;28.979500;96;48.6;13.3;692;33;65;47.6;32.7;1708;191.2;25;31;40;78;35.9;54.8;5.8;1223;87.2;81
2026-07-22;03:48:07.791;57;41.016100;28.980500;74;46.7;24;549;33;62;48.7;9.4;556;191.5;25;40;34;78;36.3;56.9;5.9;2350;87.4;47
2026-07-22;03:48:09.226;34;41.017100;28.981500;73;45.4;20.2;774;28;65;42.1;13;1880;192.0;34;42;36;78;36.0;54.7;21.6;1690;87.5;20
2026-07-22;03:48:09.824;60;41.018100;28.982500;79;33.2;13.9;705;37;71;44.2;24.5;922;192.1;44;45;34;78;35.9;44.6;25.9;1041;87.6;39
2026-07-22;03:48:50.787;60;41.016100;28.980500;92;41.3;5.8;660;35;64;43.1;10;692;204.1;41;46;43;75;35.2;58;16.1;841;92.0;52
2026-07-22;03:48:50.862;79;41.015100;28.979500;70;38.2;14.2;326;42;67;49.7;23.6;1255;204.4;41;31;41;76;35.3;38.8;35.3;1349;92.2;59
2026-07-22;03:48:51.873;23;41.016100;28.980500;85;40.3;20.1;723;32;62;55.3;38.6;1402;204.8;38;30;39;76;34.9;53.7;19.2;623;92.4;70
2026-07-22;03:48:52.963;46;41.017100;28.981500;77;32.7;7;743;36;59;58.7;34.8;1714;205.0;43;33;30;76;35.0;36.8;39.2;2142;92.5;28
2026-07-22;03:48:53.854;34;41.018100;28.982500;79;43.4;17.2;226;37;57;44.4;31.5;1850;205.2;34;46;48;77;35.3;32.4;24.8;756;92.6;32
2026-07-22;03:48:55.771;50;41.019100;28.983500;64;30.7;16.9;398;44;69;52.3;28.8;645;205.7;38;44;33;76;35.0;49.5;18.8;466;92.7;86
2026-07-22;03:48:56.221;46;41.020100;28.984500;81;35;19.1;631;27;72;40.9;16.6;1361;205.9;40;41;48;76;35.1;30.8;36.3;1501;92.8;43
2026-07-22;03:48:57.033;36;41.021100;28.985500;90;39.5;5.7;697;31;68;49.7;17.5;659;206.2;36;39;37;76;34.8;57.1;15.3;2013;92.9;23
2026-07-22;03:48:57.923;83;41.022100;28.986500;61;35.8;22.4;282;40;59;50.5;23;709;206.5;25;47;47;76;34.8;46.7;18.9;1896;93.1;89
2026-07-22;03:48:59.767;33;41.023100;28.987500;92;31.2;10.7;302;40;57;56.5;21.8;932;207.0;28;33;32;75;34.7;54;41.1;1248;93.2;45
2026-07-22;03:49:00.052;23;41.024100;28.988500;88;34.8;14.4;521;36;60;58.6;5.8;696;207.1;39;36;36;76;34.3;51.4;17.1;2394;93.3;57
2026-07-22;03:49:00.945;48;41.025100;28.989500;81;33.5;24.4;403;33;71;47.1;36.5;1961;207.4;36;45;41;76;34.4;40.6;40.5;2037;93.5;30
2026-07-22;03:49:02.830;53;41.026100;28.990500;90;37.1;21.1;229;37;64;59.6;35.3;1674;207.7;43;47;30;76;34.8;34.3;22.9;1331;93.5;35
2026-07-22;03:49:02.903;30;41.025100;28.989500;86;32.9;19.1;410;41;60;43;6.4;990;208.2;29;28;37;76;34.5;58.9;25.7;435;93.6;32
