date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh;gsmspeed
2026-07-18;07:36:22.753;38.38;50.52801294;18.09645402;30;37.05;25.94;961.2;40.7;63.2;311.5;6.32;1693;13.891;30.3;33.3;31.5;84.9;44.9861;32.78;16.64;875.6;6.163;239
2026-07-18;07:36:22.954;39.18;50.52801198;18.09642327;30;37.22;25.56;951.5;41.0;63.7;311.4;6.07;1702;13.985;30.1;33.0;31.7;84.9;44.9860;32.43;17.11;886.1;6.212;241
2026-07-18;07:36:23.154;39.72;50.52801100;18.09639209;30;37.45;25.59;958.4;40.8;64.0;310.7;6.85;1709;14.080;29.9;33.1;31.8;84.9;44.9859;32.03;17.92;870.8;6.260;243
2026-07-18;07:36:23.354;40.17;50.52801002;18.09636055;30;37.45;25.90;970.0;40.9;64.3;310.7;7.53;1714;14.175;29.7;33.3;31.7;84.9;44.9858;32.32;18.55;870.3;6.309;245
2026-07-18;07:36:23.556;40.90;50.52801000;18.09632844;30;37.24;25.40;945.9;40.7;64.4;311.3;8.22;1713;14.271;29.5;33.1;31.5;84.9;44.9857;32.69;19.00;871.4;6.357;248
2026-07-18;07:36:23.756;40.22;50.52801000;18.09629683;30;37.50;24.91;934.1;41.0;64.8;311.0;7.70;1733;14.367;29.7;32.9;31.4;84.9;44.9856;32.64;18.64;846.5;6.404;250
2026-07-18;07:36:23.958;40.09;50.52801000;18.09626532;30;37.31;24.55;916.0;41.2;64.7;311.5;7.47;1703;14.461;29.7;32.8;31.6;84.9;44.9855;32.70;18.81;828.4;6.450;252
2026-07-18;07:36:24.158;40.77;50.52801000;18.09623328;30;37.47;23.97;898.1;41.3;64.2;311.3;8.43;1688;14.555;29.6;32.7;31.5;84.9;44.9854;33.02;19.49;811.1;6.495;254
2026-07-18;07:36:24.358;41.24;50.52801000;18.09620087;29;37.76;23.56;889.5;41.1;64.1;311.3;8.76;1711;14.650;29.4;32.8;31.3;84.9;44.9853;32.70;19.41;817.3;6.541;257
2026-07-18;07:36:24.559;41.42;50.52801000;18.09616831;28;37.59;24.00;901.9;40.9;64.5;311.0;9.55;1723;14.746;29.4;33.1;31.3;84.9;44.9853;33.09;19.44;836.3;6.587;259
2026-07-18;07:36:24.759;41.04;50.52801000;18.09613606;29;37.58;23.89;897.9;40.7;63.9;311.1;8.39;1716;14.841;29.6;32.8;31.3;84.9;44.9852;33.37;18.63;856.8;6.635;261
2026-07-18;07:36:24.959;40.73;50.52801000;18.09610404;30;37.68;24.13;909.3;40.4;64.6;311.1;8.04;1731;14.938;29.7;32.7;31.2;84.9;44.9851;33.06;19.52;880.9;6.684;263
2026-07-18;07:36:25.159;41.24;50.52801000;18.09607163;30;37.73;24.59;927.8;40.2;64.1;311.7;9.09;1738;15.034;29.9;32.6;31.4;84.8;44.9850;33.18;18.90;904.5;6.734;266
2026-07-18;07:36:25.359;41.65;50.52801003;18.09603890;30;37.69;25.04;944.0;40.6;64.5;312.3;8.46;1722;15.130;30.0;32.6;31.2;84.8;44.9849;33.40;19.39;919.9;6.785;268
2026-07-18;07:36:25.559;41.41;50.52801105;18.09600639;30;37.46;25.19;943.8;40.3;63.9;311.7;8.65;1731;15.226;30.2;32.7;31.3;84.8;44.9848;33.31;20.26;917.9;6.836;270
2026-07-18;07:36:25.758;41.63;50.52801207;18.09597371;30;37.66;25.71;968.3;40.0;63.2;312.3;8.28;1705;15.321;30.3;32.7;31.6;84.8;44.9847;33.11;20.81;914.7;6.887;273
2026-07-18;07:36:25.962;41.72;50.52801309;18.09594097;29;37.65;25.34;954.2;39.8;63.1;312.1;8.23;1733;15.417;30.2;32.5;31.5;84.8;44.9846;33.21;21.59;932.0;6.939;275
2026-07-18;07:36:26.162;41.60;50.52801412;18.09590831;30;37.65;24.85;935.8;39.9;62.6;312.2;9.17;1713;15.512;30.2;32.4;31.3;84.8;44.9845;33.11;21.73;925.8;6.990;277
2026-07-18;07:36:26.362;41.05;50.52801512;18.09587609;30;37.76;25.08;946.9;39.9;62.8;311.6;10.27;1710;15.607;30.2;32.2;31.2;84.8;44.9844;32.73;22.35;950.4;7.043;280
2026-07-18;07:36:26.561;41.42;50.52801614;18.09584358;30;37.99;25.08;952.9;40.0;63.2;311.5;9.89;1678;15.700;30.2;32.3;31.3;84.8;44.9843;32.48;21.89;972.3;7.097;282
2026-07-18;07:36:26.761;41.61;50.52801716;18.09581091;30;37.92;24.98;947.3;40.1;63.8;311.2;10.52;1702;15.795;30.2;32.1;31.1;84.8;44.9842;32.30;21.34;951.5;7.150;284
2026-07-18;07:36:26.962;41.10;50.52801817;18.09577865;30;37.83;25.07;948.5;40.1;63.2;311.6;11.00;1725;15.891;30.1;32.1;31.2;84.8;44.9841;31.91;21.23;934.2;7.202;287
2026-07-18;07:36:27.162;40.46;50.52801916;18.09574689;30;37.56;25.61;961.9;40.1;63.7;311.5;10.23;1698;15.985;29.9;31.9;31.4;84.8;44.9840;31.90;20.93;928.7;7.253;289
2026-07-18;07:36:27.364;40.99;50.52802017;18.09571471;30;37.31;25.93;967.4;40.2;63.1;310.9;11.20;1720;16.081;29.9;32.1;31.3;84.8;44.9839;32.25;20.18;918.3;7.304;291
2026-07-18;07:36:27.563;40.10;50.52802115;18.09568323;30;37.38;26.09;975.4;40.3;63.6;310.3;11.82;1702;16.175;29.8;32.2;31.2;84.8;44.9838;32.32;20.62;902.5;7.354;293
2026-07-18;07:36:27.763;40.67;50.52802215;18.09565130;30;37.18;25.45;946.2;40.1;63.5;310.4;12.79;1677;16.268;29.9;32.0;31.3;84.8;44.9837;32.06;19.88;920.6;7.406;296
2026-07-18;07:36:27.963;41.27;50.52802316;18.09561891;29;37.22;25.62;953.6;40.5;63.2;310.8;13.11;1685;16.362;30.1;31.9;31.2;84.8;44.9836;32.39;19.42;905.8;7.456;298
2026-07-18;07:36:28.164;40.71;50.52802416;18.09558695;29;37.10;26.09;967.7;40.5;62.8;311.4;13.89;1698;16.456;29.9;32.1;31.2;84.8;44.9835;32.07;19.25;885.4;7.505;300
2026-07-18;07:36:28.365;41.15;50.52802517;18.09555465;30;37.37;26.78;1000.9;40.1;62.8;312.0;13.32;1711;16.551;29.7;32.1;31.4;84.8;44.9834;32.01;18.73;903.6;7.555;302
2026-07-18;07:36:28.566;41.58;50.52802619;18.09552201;30;37.36;27.26;1018.5;39.9;62.8;312.4;14.15;1731;16.647;29.7;32.3;31.4;84.8;44.9834;31.95;17.87;891.8;7.605;305
2026-07-18;07:36:28.768;41.92;50.52802722;18.09548911;29;37.39;27.17;1015.7;40.1;62.5;311.7;14.73;1751;16.745;29.7;32.1;31.4;84.8;44.9833;32.27;17.56;888.0;7.654;307
2026-07-18;07:36:28.968;41.19;50.52802823;18.09545677;30;37.41;26.59;994.8;40.2;62.0;311.4;14.80;1712;16.840;29.6;31.9;31.5;84.8;44.9832;32.32;17.52;909.1;7.705;309
2026-07-18;07:36:29.168;40.54;50.52802922;18.09542494;29;37.19;26.81;997.0;40.2;61.7;311.9;14.58;1718;16.935;29.6;31.7;31.8;84.8;44.9831;32.62;17.16;889.7;7.754;312
2026-07-18;07:36:29.367;40.15;50.52803000;18.09539343;28;37.17;26.30;977.6;40.3;61.5;311.9;15.32;1700;17.030;29.5;31.5;32.0;84.8;44.9830;32.91;17.69;865.3;7.802;314
2026-07-18;07:36:29.567;39.54;50.52803000;18.09536235;28;37.42;25.65;959.7;40.5;61.4;312.0;14.97;1693;17.124;29.4;31.4;31.7;84.8;44.9829;33.17;17.83;855.9;7.850;316
2026-07-18;07:36:29.767;40.26;50.52803000;18.09533070;28;37.67;25.95;977.6;40.8;62.0;312.6;14.95;1713;17.219;29.4;31.3;31.6;84.8;44.9828;32.99;17.44;863.1;7.898;318
2026-07-18;07:36:29.967;39.82;50.52803000;18.09529940;27;37.39;25.80;964.7;40.9;61.4;313.2;14.65;1710;17.314;29.5;31.4;31.8;84.8;44.9827;33.15;18.00;884.4;7.947;320
2026-07-18;07:36:30.167;40.03;50.52803000;18.09526794;26;37.34;25.94;968.6;40.7;61.9;312.9;14.76;1707;17.409;29.7;31.4;31.8;84.8;44.9826;33.18;18.29;898.9;7.997;323
2026-07-18;07:36:30.367;40.25;50.52803000;18.09523631;25;37.31;26.37;983.8;40.4;61.9;313.2;14.45;1741;17.505;29.7;31.3;31.7;84.8;44.9825;33.21;18.83;901.5;8.047;325
2026-07-18;07:36:30.567;41.01;50.52803000;18.09520407;26;37.17;26.95;1001.8;40.2;62.2;312.9;14.26;1744;17.602;29.8;31.1;31.6;84.8;44.9824;33.16;18.41;880.3;8.096;327
2026-07-18;07:36:30.768;40.95;50.52803000;18.09517189;26;36.90;27.43;1011.9;39.9;62.6;312.2;14.29;1781;17.701;29.9;31.2;31.4;84.8;44.9823;32.95;18.58;874.9;8.144;329
2026-07-18;07:36:30.969;41.25;50.52803000;18.09513947;27;37.07;26.75;991.6;39.6;62.7;312.6;13.44;1749;17.798;29.8;31.0;31.6;84.8;44.9822;33.04;19.16;852.7;8.192;332
2026-07-18;07:36:31.167;41.61;50.52803000;18.09510676;27;36.97;27.03;999.4;39.8;62.4;312.8;12.94;1761;17.896;30.0;31.0;31.5;84.8;44.9821;32.79;18.30;836.4;8.238;334
2026-07-18;07:36:31.368;41.66;50.52803019;18.09507421;28;37.24;27.41;1020.8;39.7;62.0;312.4;13.78;1755;17.994;29.9;31.0;31.5;84.8;44.9820;32.48;17.74;843.1;8.285;336
2026-07-18;07:36:31.569;41.48;50.52803124;18.09504165;29;37.02;26.75;990.5;39.3;62.2;312.7;13.23;1743;18.091;29.8;30.9;31.8;84.8;44.9819;32.40;18.46;848.4;8.332;339
2026-07-18;07:36:31.769;42.05;50.52803230;18.09500865;28;36.90;26.80;988.7;39.5;62.7;313.0;13.15;1759;18.188;30.0;30.9;31.8;84.8;44.9818;32.11;18.88;828.9;8.378;341
2026-07-18;07:36:31.970;41.62;50.52803336;18.09497598;27;36.84;26.79;986.8;39.8;62.7;313.3;11.96;1722;18.284;29.8;31.1;31.6;84.8;44.9817;32.30;19.73;808.3;8.423;343
2026-07-18;07:36:32.169;42.12;50.52803442;18.09494292;28;37.03;27.29;1010.7;39.6;62.9;313.6;12.15;1707;18.379;29.9;31.3;31.6;84.8;44.9816;32.05;20.41;785.7;8.467;346
2026-07-18;07:36:32.371;41.73;50.52803548;18.09491016;27;37.05;27.11;1004.6;39.9;63.1;313.8;12.84;1710;18.474;30.0;31.5;31.7;84.8;44.9815;31.92;20.07;778.1;8.510;348
2026-07-18;07:36:32.572;41.95;50.52803654;18.09487724;27;37.19;26.32;978.8;39.7;62.6;313.4;12.11;1722;18.569;30.2;31.4;31.5;84.8;44.9814;32.23;19.85;773.9;8.553;350
2026-07-18;07:36:32.772;40.98;50.52803758;18.09484507;28;37.21;26.79;996.7;39.4;62.9;313.8;11.08;1712;18.665;30.3;31.4;31.6;84.8;44.9813;32.18;19.82;772.2;8.596;353
2026-07-18;07:36:32.972;41.32;50.52803862;18.09481263;27;37.49;27.41;1027.6;39.1;62.9;313.7;11.98;1714;18.760;30.5;31.5;31.7;84.8;44.9812;31.81;20.46;780.3;8.639;355
2026-07-18;07:36:33.172;40.43;50.52803965;18.09478090;28;37.29;27.45;1023.6;38.9;62.6;314.0;12.48;1734;18.856;30.6;31.4;31.6;84.8;44.9811;31.71;20.61;774.4;8.682;357
2026-07-18;07:36:33.373;41.00;50.52804000;18.09475078;29;37.35;26.96;1006.8;39.1;62.0;313.6;13.66;1697;18.950;30.9;31.4;31.8;84.8;44.9810;31.61;20.64;762.7;8.725;359
2026-07-18;07:36:33.572;40.91;50.52804000;18.09471863;30;37.48;27.62;1035.2;39.5;61.4;313.3;13.39;1735;19.047;30.8;31.5;31.8;84.8;44.9810;31.95;21.01;752.2;8.766;362
2026-07-18;07:36:33.773;41.22;50.52804000;18.09468623;30;37.20;27.80;1034.2;39.7;61.5;313.3;13.98;1721;19.142;30.8;31.3;31.9;84.8;44.9809;32.12;21.56;753.5;8.808;364
2026-07-18;07:36:33.972;40.88;50.52804000;18.09465411;29;37.49;27.17;1018.6;40.0;60.8;313.2;13.16;1695;19.237;30.7;31.5;32.0;84.8;44.9808;31.76;22.32;731.2;8.849;366
2026-07-18;07:36:34.171;40.27;50.52804000;18.09462246;28;37.41;26.76;1000.9;39.9;61.5;312.9;14.32;1731;19.333;30.6;31.6;31.8;84.8;44.9807;32.12;21.79;714.9;8.889;368
2026-07-18;07:36:34.372;39.93;50.52804000;18.09459108;28;37.66;26.68;1004.8;39.7;61.9;313.6;14.67;1735;19.429;30.8;31.8;31.7;84.8;44.9806;32.27;20.92;732.4;8.929;371
2026-07-18;07:36:34.571;40.27;50.52804000;18.09455943;27;37.50;26.22;983.2;39.9;62.5;314.1;14.17;1772;19.528;31.0;31.8;31.7;84.8;44.9805;32.08;20.83;715.9;8.969;373
2026-07-18;07:36:34.786;40.36;50.52804000;18.09452771;28;37.78;26.28;992.8;39.7;63.2;314.5;13.41;1734;19.624;30.8;32.0;32.0;84.8;44.9804;32.06;19.99;712.6;9.009;375
2026-07-18;07:36:34.973;40.45;50.52804000;18.09449592;28;37.97;25.51;968.4;39.5;63.8;314.4;13.15;1712;19.719;31.0;32.1;32.0;84.8;44.9803;32.43;20.55;719.5;9.049;377
2026-07-18;07:36:35.173;40.83;50.52804000;18.09446383;28;38.24;25.62;979.6;39.3;64.4;313.8;12.63;1679;19.812;31.2;32.1;32.2;84.8;44.9802;32.69;19.79;735.9;9.090;380
2026-07-18;07:36:35.372;41.46;50.52804000;18.09443125;27;38.35;26.05;999.0;39.4;64.0;313.8;12.83;1644;19.904;31.0;32.0;32.3;84.8;44.9801;32.38;20.21;756.2;9.132;382
2026-07-18;07:36:35.572;40.85;50.52804000;18.09439914;26;38.27;26.84;1027.0;39.2;64.6;314.5;13.38;1609;19.993;30.8;31.9;32.1;84.8;44.9800;32.47;19.66;745.3;9.173;384
2026-07-18;07:36:35.773;41.22;50.52804000;18.09436674;27;38.19;26.76;1021.9;39.5;64.9;315.2;12.39;1584;20.081;31.1;32.1;32.1;84.8;44.9799;32.86;19.65;742.0;9.214;387
2026-07-18;07:36:35.973;41.83;50.52804000;18.09433386;26;37.95;26.88;1020.3;39.6;65.2;315.0;11.43;1573;20.168;31.0;31.9;31.9;84.8;44.9798;32.72;18.82;718.4;9.254;389
2026-07-18;07:36:36.183;42.26;50.52804000;18.09430065;26;37.95;26.34;999.6;39.3;65.7;314.4;11.41;1545;20.254;31.0;32.1;32.0;84.8;44.9797;32.38;19.49;696.2;9.293;391
2026-07-18;07:36:36.380;41.80;50.52804000;18.09426780;27;38.11;25.75;981.3;39.5;66.3;314.3;10.88;1520;20.339;31.0;32.1;32.1;84.8;44.9797;32.26;19.01;684.9;9.331;394
2026-07-18;07:36:36.582;41.67;50.52804000;18.09423505;26;38.13;26.21;999.5;39.3;66.6;313.9;10.40;1532;20.424;30.8;32.1;31.9;84.8;44.9796;32.53;19.24;669.3;9.368;396
2026-07-18;07:36:36.778;41.63;50.52804000;18.09420234;25;38.35;26.18;1004.2;39.5;67.1;314.2;9.74;1508;20.508;31.0;32.0;31.7;84.8;44.9795;32.35;19.17;662.0;9.405;398
2026-07-18;07:36:36.977;41.25;50.52804000;18.09416992;26;38.19;25.80;985.3;39.4;67.7;313.6;9.61;1530;20.593;31.1;32.2;31.5;84.8;44.9794;32.58;19.33;639.7;9.440;400
2026-07-18;07:36:37.176;41.14;50.52804000;18.09413758;26;37.96;26.15;992.8;39.4;67.6;313.0;10.21;1504;20.676;31.1;32.0;31.4;84.8;44.9793;32.93;18.99;644.3;9.476;403
2026-07-18;07:36:37.377;40.78;50.52804000;18.09410554;26;37.97;25.42;965.3;39.4;68.0;313.4;10.40;1495;20.759;31.1;31.9;31.3;84.8;44.9792;32.62;18.14;652.4;9.512;405
2026-07-18;07:36:37.623;40.17;50.52804000;18.09407396;25;37.86;25.71;973.6;39.8;67.7;313.6;10.80;1461;20.840;31.3;31.8;31.4;84.8;44.9792;32.86;17.80;669.7;9.550;407
2026-07-18;07:36:37.825;40.66;50.52804000;18.09404201;25;37.73;25.50;962.3;39.8;67.8;313.0;10.43;1460;20.921;31.4;31.8;31.2;84.8;44.9791;32.58;17.59;693.8;9.588;410
2026-07-18;07:36:38.013;41.17;50.52804000;18.09400965;26;37.99;25.32;961.7;39.9;68.4;312.6;11.16;1436;21.001;31.3;32.0;31.3;84.8;44.9790;32.68;16.93;677.6;9.626;412
2026-07-18;07:36:38.242;40.34;50.52804000;18.09397795;26;37.69;25.73;969.8;39.8;67.9;312.5;10.89;1460;21.082;31.3;32.2;31.1;84.8;44.9789;32.81;17.59;698.5;9.665;414
2026-07-18;07:36:38.444;39.62;50.52804000;18.09394681;25;37.55;25.18;945.8;40.0;68.6;312.4;10.45;1446;21.163;31.5;32.4;31.0;84.8;44.9788;32.88;17.41;685.7;9.703;416
2026-07-18;07:36:38.579;39.26;50.52804000;18.09391495;26;37.69;25.40;957.4;39.6;67.9;312.2;9.36;1419;21.241;31.3;32.4;30.9;84.8;44.9788;32.81;17.32;700.0;9.742;418
2026-07-18;07:36:38.847;39.34;50.52804000;18.09388403;25;37.77;25.49;962.7;39.2;67.6;312.0;8.23;1441;21.322;31.4;32.2;31.0;84.8;44.9787;32.67;18.16;688.3;9.780;421
2026-07-18;07:36:38.987;39.91;50.52804000;18.09385266;25;37.82;25.31;957.3;39.0;67.6;311.7;8.38;1421;21.400;31.4;32.3;31.0;84.8;44.9786;32.85;18.26;663.5;9.817;423
2026-07-18;07:36:39.188;39.52;50.52804000;18.09382160;26;37.61;25.24;949.5;39.4;67.0;312.4;7.27;1436;21.480;31.2;32.2;30.7;84.8;44.9785;33.02;18.25;649.2;9.853;425
2026-07-18;07:36:39.385;40.32;50.52804000;18.09378991;25;37.87;24.82;940.0;39.0;66.8;312.0;6.27;1403;21.558;31.3;32.1;30.8;84.8;44.9784;33.17;17.79;653.1;9.889;427
2026-07-18;07:36:39.582;39.77;50.52804000;18.09375865;25;38.00;25.30;961.3;39.3;67.0;311.5;6.00;1394;21.636;31.5;32.0;30.6;84.8;44.9784;33.05;17.91;652.0;9.925;429
2026-07-18;07:36:39.783;40.51;50.52804000;18.09372681;26;38.28;25.06;959.4;39.5;67.2;312.2;6.68;1410;21.714;31.7;32.0;30.4;84.8;44.9783;32.78;18.24;635.4;9.960;432
2026-07-18;07:36:40.016;40.94;50.52804000;18.09369464;25;38.58;25.51;983.9;39.2;67.6;311.7;6.00;1373;21.790;31.8;31.9;30.3;84.8;44.9782;32.62;19.05;627.9;9.995;434
2026-07-18;07:36:40.187;40.62;50.52804000;18.09366271;24;38.32;25.58;980.4;39.2;68.2;311.5;6.97;1351;21.865;31.7;31.7;30.2;84.8;44.9781;32.89;18.53;635.4;10.031;436
2026-07-18;07:36:40.387;41.07;50.52804000;18.09363043;24;38.30;25.85;990.1;39.5;67.7;311.5;7.39;1362;21.941;31.6;31.8;30.3;84.8;44.9781;33.13;19.13;638.3;10.066;439
2026-07-18;07:36:40.586;41.68;50.52804000;18.09359983;24;38.21;25.19;962.8;39.5;67.7;311.9;6.41;1324;22.014;31.8;31.8;30.5;84.8;44.9780;33.35;19.25;663.0;10.103;441
2026-07-18;07:36:40.789;41.65;50.52804000;18.09356710;24;38.51;25.49;981.5;39.7;67.7;312.4;6.88;1286;22.086;31.9;32.0;30.3;84.8;44.9779;33.34;19.47;670.3;10.140;443
2026-07-18;07:36:40.986;41.53;50.52804000;18.09353445;25;38.22;24.81;948.3;39.6;68.1;312.3;6.00;1277;22.157;32.1;32.0;30.6;84.8;44.9778;33.26;19.25;664.4;10.177;445
2026-07-18;08:44:02.390;31.77;50.52920095;18.09613051;18;36.16;24.90;900.3;38.0;62.1;309.5;12.70;1809;0.100;32.2;33.8;32.8;85.0;44.9999;34.08;22.55;726.1;0.040;2
2026-07-18;08:44:02.589;31.82;50.52919188;18.09615106;18;36.20;25.13;909.7;37.7;62.4;310.0;12.59;1797;0.200;32.2;34.0;32.6;85.0;44.9998;33.88;21.79;709.7;0.080;4
2026-07-18;08:44:02.791;32.30;50.52918268;18.09617192;18;36.21;25.31;916.7;37.4;62.5;309.4;13.35;1831;0.302;32.1;34.2;32.5;85.0;44.9997;34.14;21.62;714.9;0.119;5
2026-07-18;08:44:02.989;33.25;50.52917321;18.09619339;17;36.25;24.78;898.0;37.6;62.9;308.9;13.03;1867;0.406;31.9;34.1;32.5;85.0;44.9996;34.34;22.25;729.5;0.160;7
2026-07-18;08:44:03.209;34.65;50.52916334;18.09621576;16;36.35;24.95;907.1;37.4;62.4;309.4;13.03;1848;0.508;32.0;34.0;32.6;85.0;44.9995;34.32;22.40;746.3;0.201;9
2026-07-18;08:44:03.424;34.87;50.52915341;18.09623827;17;36.29;24.40;885.6;37.6;62.6;309.7;13.00;1858;0.612;32.0;34.0;32.4;85.0;44.9994;34.13;22.54;750.3;0.243;11
2026-07-18;08:44:03.609;35.99;50.52914316;18.09626151;17;36.14;24.51;886.1;37.7;62.3;309.3;13.30;1855;0.715;32.0;33.9;32.4;85.0;44.9993;33.84;22.65;767.3;0.286;13
2026-07-18;08:44:03.845;36.69;50.52913270;18.09628521;16;36.12;25.08;905.8;38.1;62.2;309.2;13.79;1884;0.819;32.2;34.1;32.2;85.0;44.9992;33.50;22.88;781.5;0.329;15
2026-07-18;08:44:04.027;37.66;50.52912198;18.09630952;15;35.97;25.45;915.6;38.0;62.2;308.6;14.55;1899;0.925;32.1;34.2;32.0;85.0;44.9991;33.84;23.06;796.2;0.373;17
2026-07-18;08:44:04.258;37.39;50.52911132;18.09633366;15;35.85;24.70;885.7;38.2;62.3;308.2;14.89;1913;1.031;32.1;34.3;32.0;85.0;44.9990;33.49;22.33;801.5;0.418;19
2026-07-18;08:44:04.438;37.86;50.52910054;18.09635811;15;35.57;24.49;871.1;38.4;62.6;308.0;13.70;1891;1.136;32.4;34.2;31.8;85.0;44.9989;33.82;22.44;805.2;0.463;21
2026-07-18;08:44:04.664;37.38;50.52908989;18.09638225;16;35.83;23.86;854.8;38.1;62.3;308.6;14.24;1862;1.240;32.3;34.4;31.6;85.0;44.9988;33.71;22.87;824.1;0.508;23
2026-07-18;08:44:04.839;37.77;50.52907913;18.09640663;16;35.56;23.11;821.9;37.9;62.4;309.0;13.86;1867;1.343;32.5;34.3;31.6;85.0;44.9987;33.70;22.33;834.5;0.555;26
2026-07-18;08:44:04.995;37.41;50.52906848;18.09643079;16;35.86;23.91;857.3;37.8;61.8;308.8;12.69;1867;1.447;32.6;34.1;31.5;85.0;44.9986;34.00;21.91;853.4;0.602;28
2026-07-18;08:44:05.242;36.97;50.52905794;18.09645466;15;35.85;23.58;845.3;38.2;62.1;308.5;12.05;1833;1.549;32.8;33.9;31.4;85.0;44.9985;34.25;22.72;837.2;0.649;30
2026-07-18;08:44:05.407;37.88;50.52904715;18.09647912;16;36.05;24.09;868.4;38.0;62.6;308.4;12.65;1844;1.651;32.8;33.8;31.3;85.0;44.9983;34.02;22.91;826.1;0.695;32
2026-07-18;08:44:05.655;38.57;50.52903616;18.09650403;17;35.81;23.33;835.3;37.7;62.2;308.7;11.67;1845;1.754;32.8;34.0;31.1;85.0;44.9982;34.39;22.28;828.5;0.741;34
2026-07-18;08:44:05.823;38.59;50.52902517;18.09652894;17;36.07;24.10;869.3;37.5;61.9;308.6;12.14;1877;1.858;32.8;34.1;31.3;85.0;44.9981;34.58;22.69;843.2;0.788;36
2026-07-18;08:44:05.996;39.31;50.52901398;18.09655432;16;36.17;23.64;854.9;37.5;62.0;308.8;11.82;1900;1.964;32.7;34.2;31.3;85.0;44.9980;34.26;23.44;863.6;0.836;38
2026-07-18;08:44:06.268;39.18;50.52900282;18.09657962;16;36.06;23.36;842.3;37.5;61.8;309.1;12.64;1930;2.071;32.7;34.1;31.4;85.0;44.9979;34.33;23.95;883.7;0.885;40
2026-07-18;08:44:06.408;38.61;50.52899182;18.09660455;17;35.94;22.86;821.7;37.1;61.3;309.0;11.90;1929;2.178;32.6;33.9;31.5;85.0;44.9978;34.72;23.85;904.5;0.935;43
2026-07-18;08:44:06.604;38.87;50.52898075;18.09662964;18;36.21;22.98;832.1;37.4;61.1;309.2;11.33;1900;2.284;32.7;33.9;31.3;85.0;44.9977;34.73;24.67;922.0;0.986;45
2026-07-18;08:44:06.825;39.09;50.52896961;18.09665489;17;36.17;23.67;856.0;37.2;60.4;309.9;10.81;1866;2.387;32.8;34.1;31.5;85.0;44.9976;34.61;23.92;928.3;1.038;47
2026-07-18;08:44:07.058;39.31;50.52895841;18.09668027;17;36.25;23.11;838.0;37.3;60.9;309.7;11.46;1881;2.492;33.0;34.2;31.7;85.0;44.9975;34.88;24.25;927.9;1.089;49
2026-07-18;08:44:07.240;39.09;50.52894728;18.09670551;16;36.18;23.15;837.6;37.3;61.3;310.1;10.34;1854;2.595;33.2;34.0;31.8;85.0;44.9974;35.05;24.02;945.7;1.142;51
2026-07-18;08:44:07.458;38.52;50.52893630;18.09673038;16;36.23;23.57;854.0;37.3;61.8;310.2;9.30;1839;2.697;33.0;33.8;31.8;85.0;44.9973;34.85;24.40;950.7;1.195;53
2026-07-18;08:44:07.600;38.48;50.52892534;18.09675523;16;36.52;22.96;838.5;37.0;61.8;310.9;10.39;1868;2.801;33.1;33.8;31.9;85.0;44.9972;34.58;23.56;967.3;1.248;56
2026-07-18;08:44:07.800;38.87;50.52891427;18.09678033;17;36.75;23.47;862.6;37.2;61.4;311.4;10.29;1908;2.907;33.0;33.7;31.8;85.0;44.9971;34.89;23.16;964.8;1.302;58
2026-07-18;08:44:08.009;39.75;50.52890294;18.09680553;16;36.64;22.88;838.2;36.9;61.4;310.7;9.10;1906;3.013;33.0;33.5;31.8;85.0;44.9970;35.13;23.19;963.3;1.355;60
2026-07-18;08:44:08.200;40.14;50.52889128;18.09683119;15;36.58;22.39;819.3;36.9;61.9;310.0;9.54;1903;3.118;32.9;33.8;31.6;85.0;44.9969;34.82;24.01;967.5;1.409;62
2026-07-18;08:44:08.408;40.90;50.52887939;18.09685733;14;36.34;22.49;817.1;37.2;61.3;310.7;10.02;1878;3.223;32.9;33.6;31.6;85.0;44.9968;34.67;24.21;961.5;1.463;64
2026-07-18;08:44:08.601;41.31;50.52886739;18.09688374;14;36.26;23.10;837.8;37.2;61.1;310.6;10.78;1889;3.328;32.7;33.8;31.8;85.0;44.9967;34.41;24.49;961.2;1.516;67
2026-07-18;08:44:08.810;41.04;50.52885547;18.09690998;15;36.42;23.31;849.1;37.5;61.7;311.2;11.07;1899;3.433;32.8;33.7;31.5;85.0;44.9966;34.80;23.67;986.2;1.571;69
2026-07-18;08:44:09.007;40.71;50.52884363;18.09693601;16;36.53;22.68;828.4;37.3;61.4;311.8;11.61;1900;3.539;32.9;33.9;31.5;85.0;44.9965;34.88;24.14;998.7;1.626;71
2026-07-18;08:44:09.213;40.66;50.52883182;18.09696200;16;36.27;22.30;808.7;37.5;61.2;312.1;10.57;1936;3.646;33.1;33.9;31.4;85.0;44.9964;34.63;24.07;1013.4;1.683;73
2026-07-18;08:44:09.405;40.14;50.52882015;18.09698767;15;36.39;22.41;815.6;37.3;61.5;311.6;11.57;1926;3.753;33.3;34.1;31.1;85.0;44.9962;34.43;24.17;1032.5;1.740;76
2026-07-18;08:44:09.611;39.56;50.52880866;18.09701296;14;36.17;22.24;804.5;37.0;61.0;311.0;10.41;1887;3.858;33.3;34.0;31.0;85.0;44.9961;34.28;24.89;1032.2;1.797;78
