date;time;h;x;y;gs;fv;fa;fw;fet;fit;bv;bc;bw;bwh;t1;t2;t3;soc;ke;jv;jc;jw;jwh;gsmspeed
2026-07-21;04:06:00.423;86;41.018100;28.982500;79;36;21.7;642;41;69;58.4;21.8;725;264.6;30;39;42;96;48.3;36.3;20;2317;118.9;31
2026-07-21;04:06:00.424;24;41.017100;28.981500;86;43;9.9;687;34;50;47.3;24.4;1361;264.8;27;31;44;95;48.6;35.6;43.1;2229;119.1;80
2026-07-21;04:06:00.694;60;41.016100;28.980500;83;33.7;13.4;227;31;73;59;18.9;1646;265.0;42;47;46;95;48.6;52.6;47.7;474;119.3;69
2026-07-21;04:06:01.561;86;41.015100;28.979500;81;47.8;22;649;32;50;48.2;34.6;1829;265.3;32;37;35;95;48.6;57.5;18.5;1162;119.3;53
2026-07-21;04:06:01.562;39;41.016100;28.980500;77;49.6;6.7;750;36;57;59;30;1125;265.7;39;34;36;95;48.6;30.5;15.2;2094;119.5;29
2026-07-21;04:06:01.633;36;41.017100;28.981500;88;42.5;18;312;39;72;56.6;25.9;1312;265.8;39;31;44;95;48.4;31.9;23.7;1253;119.6;40
2026-07-21;04:06:02.075;37;41.018100;28.982500;62;42.7;17.3;599;44;71;50.1;16.4;1185;266.3;33;30;44;96;47.9;54.4;13.1;1986;119.7;63
2026-07-21;04:06:02.148;35;41.019100;28.983500;77;48.7;21;621;27;64;51.3;11.9;1689;266.6;30;33;37;95;47.5;48.4;10.1;1580;119.9;81
2026-07-21;04:06:02.612;53;41.020100;28.984500;72;48.1;12.8;240;36;74;49.6;21.5;1132;266.7;28;42;31;95;47.0;33.4;11.2;667;119.9;40
2026-07-21;04:06:03.472;86;41.021100;28.985500;64;31.3;22.8;365;39;63;55;31.3;1878;267.1;33;30;35;96;47.0;36.5;39.2;2020;120.1;36
2026-07-21;04:06:03.472;31;41.022100;28.986500;66;36.4;19.2;423;43;68;48.6;26.3;1063;267.4;37;45;41;95;46.7;55.3;34.2;1000;120.2;38
2026-07-21;04:06:03.545;89;41.023100;28.987500;83;32.7;17.1;283;33;51;46.9;9;1446;267.7;36;41;35;95;46.8;36.4;16.1;741;120.4;29
2026-07-21;04:06:04.951;68;41.024100;28.988500;92;33.1;19.9;459;37;59;45.7;17.9;1945;268.1;41;32;30;96;46.9;54.7;17.2;1926;120.5;66
2026-07-21;04:06:05.023;48;41.025100;28.989500;87;41.4;11.4;619;28;60;51.8;24.8;594;268.3;39;32;34;96;46.8;30.5;34.4;1787;120.6;30
2026-07-21;04:06:05.023;82;41.026100;28.990500;74;48.7;19.6;712;32;73;41;28.6;1520;268.4;33;31;30;97;47.2;35.1;31.5;2483;120.7;57
2026-07-21;04:06:05.095;83;41.025100;28.989500;78;36.6;23;328;25;54;54.2;31.6;1787;268.6;42;33;37;96;47.6;46.7;34.6;1672;120.8;86
2026-07-21;04:06:05.096;63;41.024100;28.988500;71;44.1;7.6;425;37;74;57.7;38.9;1464;269.0;36;35;46;95;47.2;56.7;20.9;2329;120.9;33
2026-07-21;04:06:05.531;79;41.023100;28.987500;94;42;22.3;748;42;67;52.7;25.3;1109;269.1;37;28;47;95;47.0;58.1;24.3;1999;121.0;61
2026-07-21;04:06:06.390;35;41.022100;28.986500;80;32.6;9;222;33;59;54.8;10.6;1831;269.3;31;38;42;96;46.7;55.6;29.8;2203;121.2;86
2026-07-21;04:06:06.390;45;41.021100;28.985500;75;42.1;23.5;771;39;63;54.9;13.4;1207;269.6;41;41;31;97;46.3;51.1;41.3;2269;121.2;29
2026-07-21;04:06:06.657;38;41.020100;28.984500;60;34.8;12.8;326;27;61;55.1;25.5;757;269.9;44;35;37;96;46.2;51;43.3;785;121.4;35
2026-07-21;04:06:07.524;31;41.019100;28.983500;99;43.8;5.6;777;35;67;50.7;28.4;1145;270.1;26;40;41;97;45.9;42.9;42.1;700;121.5;44
2026-07-21;04:06:07.525;25;41.018100;28.982500;93;41.1;6.8;493;32;68;51.2;25.1;1455;270.5;36;44;44;96;45.5;50.5;44.2;2226;121.7;41
2026-07-21;04:06:07.596;49;41.017100;28.981500;97;48.4;17.4;552;32;55;55.9;16.5;1705;270.8;27;32;42;96;45.9;58.3;20.9;1848;121.9;36
2026-07-21;04:06:08.093;80;41.016100;28.980500;80;36.1;10.7;523;27;65;53.3;8.8;995;271.1;35;36;30;96;46.3;32.2;8.8;644;122.0;87
2026-07-21;04:06:08.093;21;41.015100;28.979500;89;49.1;7.2;466;43;57;45.2;39;575;271.3;38;37;43;96;46.7;40.3;29.1;417;122.1;58
2026-07-21;04:06:09.017;57;41.016100;28.980500;61;35.4;24.9;666;30;64;44.3;14.7;1792;271.5;44;32;47;96;47.0;53.9;10.9;2133;122.2;24
2026-07-21;04:06:09.089;36;41.017100;28.981500;83;33.5;15.2;292;30;51;46.1;20.8;1710;271.7;39;42;45;95;47.2;41.2;18.9;2270;122.3;65
2026-07-21;04:06:09.090;67;41.018100;28.982500;75;47;17.3;314;31;72;45.7;6.1;1187;272.1;37;45;47;94;46.9;53;26.6;1916;122.5;53
2026-07-21;04:06:10.038;45;41.019100;28.983500;90;37.4;22.6;777;31;52;54.2;35.8;1053;272.4;29;30;36;94;47.1;37.1;29.9;2409;122.6;52
2026-07-21;04:06:10.112;23;41.020100;28.984500;76;47.6;6.8;447;44;66;44.5;30.7;886;272.7;38;36;40;95;47.0;33.2;46.7;580;122.7;59
2026-07-21;04:06:10.112;56;41.021100;28.985500;92;45.7;16.6;410;43;60;45.2;37.8;1019;272.9;35;38;33;94;47.2;55.6;18.5;2193;122.8;32
2026-07-21;04:06:10.597;39;41.022100;28.986500;73;38.1;13.4;612;32;62;53.9;20.9;1844;273.2;26;40;45;95;46.7;47.3;40.2;953;122.9;29
2026-07-21;04:06:11.451;38;41.023100;28.987500;80;36.9;9.2;222;29;52;59.8;35.8;1507;273.5;35;44;47;95;46.5;59.2;34.7;2104;123.1;82
2026-07-21;04:06:11.452;83;41.024100;28.988500;87;42.9;7.6;255;33;52;47.5;8.4;1334;273.9;40;41;30;95;46.4;52.7;49.2;747;123.1;65
2026-07-21;04:06:11.525;50;41.025100;28.989500;64;32.3;15;509;30;66;53;37.6;1735;274.0;43;36;42;94;46.8;58.2;9.3;606;123.3;68
2026-07-21;04:06:12.933;75;41.026100;28.990500;71;45.3;11.7;277;38;55;59.9;15.7;1817;274.1;37;38;41;94;46.8;55;20.4;714;123.5;76
2026-07-21;04:06:13.006;22;41.025100;28.989500;82;34.3;16.6;231;38;67;57.4;32.3;1240;274.3;32;35;39;95;46.5;31.4;49;2499;123.6;49
2026-07-21;04:06:13.007;67;41.024100;28.988500;96;44.1;9.4;703;32;52;48.2;20.7;933;274.8;44;28;34;94;47.0;59.4;30.3;1563;123.7;56
2026-07-21;04:06:13.084;55;41.023100;28.987500;85;38.7;7.9;511;39;56;47;22.4;1723;275.1;43;42;34;95;47.2;39.2;46.5;1631;123.9;28
2026-07-21;04:06:13.157;22;41.022100;28.986500;88;48.9;19.9;328;43;68;56;21.7;1023;275.3;40;41;46;95;47.5;46.2;19.1;1120;124.0;43
2026-07-21;04:06:13.557;64;41.021100;28.985500;69;33.1;23.5;203;36;56;53.6;39.1;1057;275.7;38;42;44;96;47.5;38.5;18.1;425;124.2;29
2026-07-21;04:06:14.403;32;41.020100;28.984500;79;39.7;9.5;485;38;53;52.1;12.4;720;276.1;41;44;32;96;47.4;30.2;30.9;2359;124.3;55
2026-07-21;04:06:14.403;35;41.019100;28.983500;68;34.9;12.2;637;34;56;47.3;31.3;1901;276.4;27;46;40;95;47.6;56.4;6.7;1410;124.4;79
2026-07-21;04:06:14.677;26;41.018100;28.982500;63;41.6;20.5;438;44;72;54.7;13.6;1812;276.9;25;43;46;95;47.8;47.7;28.8;917;124.6;85
2026-07-21;04:06:15.547;79;41.017100;28.981500;88;44.4;9.8;289;28;61;57;22.4;1579;277.0;28;44;35;96;47.7;31.8;10.2;874;124.6;65
2026-07-21;04:06:15.547;35;41.016100;28.980500;98;39;25;571;33;50;43.6;17.3;1706;277.3;26;46;46;96;47.8;38.3;30.5;806;124.7;56
2026-07-21;04:06:15.647;50;41.015100;28.979500;77;39.9;11.5;350;34;53;57.9;29.7;803;277.5;31;46;41;95;48.1;47.9;29.3;1657;124.8;77
2026-07-21;04:06:16.100;53;41.016100;28.980500;93;36;13.7;533;31;67;53.9;32.5;943;277.9;44;36;32;96;48.2;35.9;10.7;1004;124.9;50
2026-07-21;04:06:16.101;70;41.017100;28.981500;89;35.3;10.2;403;34;66;55.4;26.1;1886;278.4;29;32;36;97;48.4;49.3;13.3;821;125.1;79
2026-07-21;04:06:17.057;35;41.018100;28.982500;63;35.3;11.4;599;29;65;42.7;12.3;1427;278.7;39;32;46;96;48.1;37.8;9.3;1938;125.1;31
2026-07-21;04:06:17.057;37;41.019100;28.983500;62;35.3;12;494;31;60;58.8;21.8;922;279.0;32;30;39;96;48.5;38.5;42.5;516;125.3;32
2026-07-21;04:06:17.135;67;41.020100;28.984500;83;50;20.5;710;40;68;57.8;15.4;731;279.3;40;45;32;97;48.6;38.4;49.6;1998;125.4;53
2026-07-21;04:06:17.648;71;41.021100;28.985500;77;32.1;23;386;37;69;59.5;12.8;940;279.5;41;38;40;97;48.2;48.1;45.1;1093;125.6;88
2026-07-21;04:06:18.491;43;41.022100;28.986500;61;40.9;15.3;544;37;59;50.8;36;1178;279.6;41;35;49;96;48.2;47.9;26.6;1517;125.8;80
2026-07-21;04:06:18.491;36;41.023100;28.987500;69;40.9;11.1;280;37;71;42;34.7;1154;280.0;33;37;38;96;47.8;36.4;10.4;2134;125.9;36
2026-07-21;04:06:18.628;31;41.024100;28.988500;67;37;17.2;451;39;50;52.3;16;1013;280.2;30;34;36;96;48.1;41.6;23.1;1316;126.1;51
2026-07-21;04:06:19.531;42;41.025100;28.989500;82;47.9;5.7;656;30;73;44.6;17.1;1281;280.4;33;39;42;96;47.9;57.5;32.6;2216;126.3;34
2026-07-21;04:06:19.601;89;41.026100;28.990500;76;47.3;10.4;580;27;50;52.6;30.9;1425;280.8;40;44;44;96;48.0;41.3;14.5;1053;126.4;87
2026-07-21;04:06:19.601;26;41.025100;28.989500;65;39.2;5.1;750;37;69;53.9;27.1;922;281.0;34;46;36;96;48.4;38.6;12.5;2482;126.5;71
2026-07-21;04:06:20.580;35;41.024100;28.988500;82;31.1;11.4;650;32;53;43.3;32.1;1163;281.3;41;33;31;95;48.7;30.1;29.6;1644;126.6;88
2026-07-21;04:06:20.639;59;41.023100;28.987500;95;45.2;19.1;531;37;61;47.8;9.5;549;281.6;40;44;39;95;48.4;51.3;45.8;1387;126.8;41
2026-07-21;04:06:20.650;82;41.022100;28.986500;83;40.2;22.8;416;25;51;48.4;11.9;1391;281.7;42;37;46;94;48.5;47.5;19.3;311;126.8;24
2026-07-21;04:06:21.506;82;41.021100;28.985500;99;41.7;16.9;655;27;50;49.9;21.2;948;281.8;29;28;36;95;48.2;59.6;5.7;2021;127.0;59
2026-07-21;04:06:21.507;73;41.020100;28.984500;92;35.8;11.1;221;39;59;45.8;6;1647;282.1;33;47;36;96;48.2;46;9.4;492;127.1;74
2026-07-21;04:06:21.590;80;41.019100;28.983500;84;39.6;9;683;33;51;41.1;25.9;1993;282.4;27;41;37;96;48.5;40.2;23.1;1985;127.3;64
2026-07-21;04:06:22.529;43;41.018100;28.982500;88;36;5;520;37;59;41.5;20.3;1985;282.9;43;31;45;96;48.9;60;26.4;722;127.4;51
2026-07-21;04:06:22.606;88;41.017100;28.981500;97;41.1;9.9;713;41;63;56.1;16.6;1086;283.1;28;41;44;96;48.8;56.2;40.9;1861;127.5;85
2026-07-21;04:06:22.679;49;41.016100;28.980500;99;45.5;17;513;30;65;54.3;36.9;1855;283.3;42;37;42;96;48.9;38.7;23.1;1412;127.6;75
2026-07-21;04:06:23.087;71;41.015100;28.979500;73;48.5;19;359;35;68;48.4;16.5;825;283.7;26;41;32;96;48.6;45.7;48.8;1801;127.7;70
2026-07-21;04:06:23.160;61;41.016100;28.980500;63;45.7;11;484;40;67;43.4;33.8;1282;284.0;29;32;46;96;48.2;31.9;17.9;1531;127.8;53
2026-07-21;04:06:23.570;55;41.017100;28.981500;84;42.4;18.8;616;27;73;48.9;38.3;527;284.3;28;47;47;96;48.7;38.5;8.4;1379;127.9;46
2026-07-21;04:06:24.451;25;41.018100;28.982500;65;35.7;12.9;719;25;60;56.8;17.4;677;284.4;30;30;37;96;49.0;52.5;29;520;128.0;69
2026-07-21;04:06:24.453;28;41.019100;28.983500;99;46.6;18.2;565;30;50;51.9;10.4;762;284.7;32;35;36;97;49.4;37.3;30.4;2321;128.1;62
2026-07-21;04:06:24.570;49;41.020100;28.984500;76;33.5;21.4;739;41;54;52.6;26.4;678;284.8;26;32;39;97;49.2;49.4;16.8;1090;128.2;79
2026-07-21;04:06:25.481;21;41.021100;28.985500;76;47;17.2;646;32;67;53.2;30.6;1549;285.1;40;28;40;98;49.4;30.5;29.6;1275;128.3;87
2026-07-21;04:06:25.554;21;41.022100;28.986500;87;47;20;787;33;51;58.7;35.5;633;285.6;26;34;33;98;49.2;50.3;40.4;766;128.4;83
2026-07-21;04:06:25.637;72;41.023100;28.987500;86;36.6;6.2;357;42;67;54.9;36.2;1581;285.8;36;42;34;98;49.0;46.3;35.2;307;128.5;33
2026-07-21;04:06:27.028;87;41.024100;28.988500;74;32;11.7;249;34;54;41.5;21.8;1443;286.3;25;44;45;98;49.1;46;17.2;1378;128.7;29
2026-07-21;04:06:27.101;22;41.025100;28.989500;86;43.4;24;549;41;52;52.4;30.2;1855;286.6;35;39;48;97;49.0;36.5;36;763;128.9;49
2026-07-21;04:06:27.102;79;41.026100;28.990500;94;33.6;17.5;581;30;71;51.1;6.8;910;286.9;30;43;32;97;49.4;36.7;23.6;1455;129.1;84
2026-07-21;04:06:27.174;60;41.025100;28.989500;87;30.6;8.9;362;38;66;49.9;31.5;1051;287.1;25;33;36;97;49.8;47.7;10.9;2392;129.2;38
2026-07-21;04:06:27.175;53;41.024100;28.988500;89;43.8;7.6;708;36;74;40.5;34.7;1300;287.3;35;29;41;97;49.8;42.2;25.4;740;129.3;46
2026-07-21;04:06:27.662;39;41.023100;28.987500;94;41.7;23.3;645;38;67;41.2;35.2;1198;287.8;39;29;33;97;50.3;32.5;9.3;465;129.4;54
2026-07-21;04:06:28.504;82;41.022100;28.986500;87;35.8;24.1;369;26;55;50.3;19.9;1216;288.2;28;38;39;97;50.1;49.2;22.8;1905;129.4;24
2026-07-21;04:06:28.518;64;41.021100;28.985500;78;48.3;22.2;318;40;72;54.5;16.5;690;288.6;42;47;30;97;50.2;34.8;34.2;1351;129.5;81
2026-07-21;04:06:28.611;78;41.020100;28.984500;60;47.9;9.6;777;34;61;44.9;21.8;1268;289.1;43;28;49;98;50.1;42.7;34.1;596;129.6;39
2026-07-21;04:06:29.625;41;41.019100;28.983500;75;44.6;8.2;718;32;63;58.1;18.4;1525;289.4;25;40;30;98;50.0;31;28;812;129.7;54
2026-07-21;04:06:29.696;57;41.018100;28.982500;79;34.6;23.3;414;25;62;57.3;33.7;1679;289.7;26;44;45;99;50.1;43.4;28.2;1592;129.8;83
2026-07-21;04:06:29.697;24;41.017100;28.981500;96;37.2;14.6;296;29;55;53.8;37.4;1342;290.0;26;36;32;98;50.1;47.8;28.2;1256;129.9;60
2026-07-21;04:06:30.196;39;41.016100;28.980500;72;34.8;10.3;636;38;52;40.7;8.8;1312;290.4;25;43;35;99;50.5;52;25.9;1500;130.0;39
2026-07-21;04:06:30.197;59;41.015100;28.979500;98;48;24.1;284;33;58;56.8;8.4;614;290.9;29;42;38;99;50.4;34.5;11.2;320;130.2;64
2026-07-21;04:06:30.671;26;41.016100;28.980500;81;48.8;10.9;773;31;65;57.9;9.4;1205;291.2;43;28;32;99;50.2;42.8;35.9;2335;130.3;62
2026-07-21;04:06:31.489;43;41.017100;28.981500;91;47.3;20.3;790;30;58;47.3;11.3;1452;291.4;38;36;35;99;49.8;37.3;48.6;1259;130.5;87
2026-07-21;04:06:31.490;89;41.018100;28.982500;86;46.6;22.7;747;43;64;49.8;27.8;1379;291.8;39;36;43;99;50.1;31.6;11.5;2317;130.6;58
2026-07-21;04:06:31.760;20;41.019100;28.983500;66;30.6;9.7;410;31;54;52;10.8;764;292.2;29;41;46;99;50.5;43.8;39.5;495;130.7;77
2026-07-21;04:06:32.625;46;41.020100;28.984500;75;33;19.3;394;35;54;49.2;26.9;894;292.4;29;39;38;99;50.9;35.5;45.1;529;130.8;76
2026-07-21;04:06:32.625;37;41.021100;28.985500;81;35.9;9.6;764;29;52;54.1;10.7;960;292.8;36;37;48;100;51.2;42.5;24.7;1644;130.9;39
2026-07-21;04:06:32.697;27;41.022100;28.986500;83;37.3;16.1;341;39;64;57.2;31.1;616;293.1;35;43;35;100;50.8;33.3;6.1;1229;131.1;21
2026-07-21;04:06:33.147;24;41.023100;28.987500;70;44.4;14.9;205;41;69;58.6;38.5;556;293.5;42;32;42;100;51.1;50.7;47.5;1198;131.2;41
2026-07-21;04:06:33.147;56;41.024100;28.988500;70;36.6;17.4;441;33;74;47.7;13.5;535;294.0;26;42;31;99;51.0;58.3;26.7;1717;131.4;45
2026-07-21;04:06:33.648;67;41.025100;28.989500;76;32.2;7.4;715;32;51;44.1;21;598;294.2;32;34;35;100;50.7;51.8;21.2;1250;131.5;44
2026-07-21;04:06:34.480;37;41.026100;28.990500;63;43;22;738;43;54;50.4;34;1946;294.4;38;37;42;100;50.8;51.4;12.3;2258;131.7;79
2026-07-21;04:06:34.567;82;41.025100;28.989500;78;49.8;11.5;390;41;67;58.3;8.2;1496;294.6;36;36;36;100;51.3;36.6;44;646;131.8;23
2026-07-21;04:06:34.644;87;41.024100;28.988500;72;41.7;18;495;34;68;53.9;16.4;740;294.7;26;29;47;100;51.1;56.7;17.6;908;131.8;86
2026-07-21;04:06:36.025;65;41.023100;28.987500;60;42.1;15.7;564;39;51;47.1;29.7;605;295.1;39;41;36;100;51.3;53.2;35.1;435;131.9;48
2026-07-21;04:06:36.099;39;41.022100;28.986500;89;45.4;16.4;693;38;65;43.8;17.7;1962;295.4;28;29;49;100;51.4;41.1;33.8;350;132.0;38
2026-07-21;04:06:36.099;57;41.021100;28.985500;92;36;10.6;724;37;62;49.5;9.9;1848;295.8;33;47;41;100;51.1;41.5;32.3;559;132.2;45
2026-07-21;04:06:36.169;22;41.020100;28.984500;68;34.2;23.1;460;43;63;56.5;8.4;1689;296.0;36;38;37;100;50.9;30.4;35.2;1776;132.3;35
2026-07-21;04:06:36.169;69;41.019100;28.983500;65;46.4;14.3;229;39;66;56.6;14;1478;296.2;35;42;39;100;51.3;34.2;19.6;1546;132.4;44
2026-07-21;04:06:36.597;45;41.018100;28.982500;82;38.1;7.5;213;43;52;45.6;10;1581;296.4;26;44;34;100;50.8;32.5;23.8;2070;132.5;44
2026-07-21;04:06:37.453;81;41.017100;28.981500;60;44.8;14.7;271;36;63;43;21.4;1106;296.7;36;42;37;99;51.3;37.8;37.1;2468;132.6;56
2026-07-21;04:06:37.454;72;41.016100;28.980500;85;42.9;23.8;228;36;60;59.1;26.3;1529;297.0;37;38;47;99;51.1;58;23.6;1240;132.7;54
2026-07-21;04:06:37.724;30;41.015100;28.979500;87;33.6;11.6;299;44;68;51.2;17.4;856;297.2;29;30;41;99;51.0;36.7;30.5;450;132.8;74
2026-07-21;04:06:38.595;26;41.016100;28.980500;86;41.7;24.3;332;26;66;41.1;30.7;1908;297.7;33;30;34;99;50.7;42.8;19.2;414;133.0;88
2026-07-21;04:06:38.595;30;41.017100;28.981500;93;35.8;8.1;789;36;68;54.9;32.7;1328;297.8;28;35;47;100;50.9;42.2;23;1881;133.2;65
2026-07-21;04:06:38.711;39;41.018100;28.982500;85;48.6;14.1;699;25;54;57.4;10.9;1247;298.1;41;40;39;100;50.9;55.2;43.8;1152;133.4;84
2026-07-21;04:06:39.633;23;41.019100;28.983500;83;33.5;23.2;587;27;53;49.5;24.6;1828;298.3;25;40;38;99;50.9;46.9;22.3;1225;133.6;87
2026-07-21;04:06:39.706;69;41.020100;28.984500;60;48.3;23.6;714;43;66;43.8;15.1;1311;298.7;37;47;34;100;50.6;32.1;33.6;2104;133.8;71
2026-07-21;04:06:39.706;22;41.021100;28.985500;94;49.2;16.2;236;29;60;45.4;12.7;1952;299.0;26;32;31;99;50.8;30.4;34.4;1116;133.9;48
2026-07-21;04:06:40.194;28;41.022100;28.986500;79;39;22.1;673;26;70;54.8;24.7;1989;299.4;44;45;35;99;50.8;32.3;10.9;1408;134.1;21
2026-07-21;04:06:40.194;61;41.023100;28.987500;99;34.6;22.5;527;38;57;50.9;36.5;1492;299.6;27;41;31;100;50.6;55.6;44.7;2430;134.3;27
2026-07-21;04:06:40.681;70;41.024100;28.988500;83;30.7;20;263;27;64;41.4;19.4;1094;300.1;29;35;30;100;50.1;33.3;48.9;986;134.4;73
2026-07-21;04:06:41.510;43;41.025100;28.989500;88;37.4;23.6;231;28;73;45.3;22.4;1702;300.2;42;33;39;100;50.3;44;41.7;2255;134.5;25
2026-07-21;04:06:41.511;69;41.026100;28.990500;94;32.7;11.4;480;42;63;44.9;26;680;300.5;42;36;45;99;50.4;54.4;24.2;635;134.6;70
2026-07-21;04:06:41.777;27;41.025100;28.989500;69;30;15.8;230;44;68;53.5;27.5;1588;300.8;35;41;44;100;50.8;51.6;49.6;1858;134.8;65
2026-07-21;04:06:42.645;86;41.024100;28.988500;94;34.1;11.4;263;31;60;50.6;8.7;1383;301.2;40;47;42;100;51.2;54.5;40.5;988;134.9;36
2026-07-21;04:06:42.645;89;41.023100;28.987500;75;31.5;22;320;25;57;48.7;35.8;1844;301.6;41;47;38;99;50.9;49.6;16.8;632;135.0;22
2026-07-21;04:06:42.716;40;41.022100;28.986500;86;30.3;10.8;786;29;73;45.3;18.3;1185;302.0;25;43;40;99;51.2;59.2;40.9;707;135.2;20
2026-07-21;04:06:43.637;23;41.021100;28.985500;88;40.2;7.8;362;33;62;45.8;10.4;1330;302.2;25;40;42;98;50.8;45.7;14.4;1105;135.3;36
2026-07-21;04:06:43.709;46;41.020100;28.984500;95;47.5;23;235;32;61;54.9;27.7;687;302.4;27;28;45;98;51.0;58;33.9;2131;135.4;53
2026-07-21;04:06:43.710;57;41.019100;28.983500;82;47.1;21.9;532;31;68;40.3;25.1;1661;302.5;27;41;36;97;50.8;57.4;35.5;2263;135.6;50
2026-07-21;04:06:44.578;22;41.018100;28.982500;69;48.6;7.8;665;41;54;53.7;29.9;1455;302.9;29;30;33;98;50.3;53.2;24.6;2334;135.8;76
2026-07-21;04:06:44.579;87;41.017100;28.981500;69;31.8;10.8;795;27;70;45.6;7;1328;303.3;33;44;39;98;49.9;33.3;9.8;2197;135.9;75
2026-07-21;04:06:44.678;60;41.016100;28.980500;76;37.6;18;597;31;66;55.5;16.3;809;303.5;43;41;30;98;49.8;37.1;33.6;1834;136.0;36
2026-07-21;04:06:45.607;69;41.015100;28.979500;97;30.3;14.4;378;44;58;45.8;10;1075;303.6;36;41;43;98;49.8;42.7;11.9;612;136.1;63
2026-07-21;04:06:45.680;70;41.016100;28.980500;89;30;9.2;556;36;51;50;16.4;649;303.9;43;37;46;98;49.6;44.2;6.1;885;136.2;44
2026-07-21;04:06:45.682;35;41.017100;28.981500;70;49;15.3;490;43;56;53.5;15.2;868;304.2;34;33;33;98;49.7;40.9;36.1;582;136.3;34
2026-07-21;04:06:46.167;44;41.018100;28.982500;90;37.6;22.3;304;25;56;49.9;21.1;1001;304.6;43;47;48;98;50.1;43.7;46.5;2008;136.4;35
2026-07-21;04:06:46.168;60;41.019100;28.983500;78;35.1;16.5;758;31;57;48.8;14.4;776;304.9;33;41;47;99;50.6;32.7;26.9;1140;136.4;81
2026-07-21;04:06:46.663;80;41.020100;28.984500;99;48.5;23.4;677;36;63;52.1;8;780;305.1;37;40;47;99;50.8;53.7;14;1101;136.5;86
2026-07-21;04:06:47.491;39;41.021100;28.985500;92;32.6;7.7;617;29;65;59;7.3;513;305.6;39;43;46;99;50.6;40.8;31.5;2483;136.6;86
2026-07-21;04:06:47.492;51;41.022100;28.986500;81;48.8;13.6;603;44;65;46.4;15.8;852;306.0;41;33;49;99;50.6;41.3;24.1;1690;136.8;59
2026-07-21;04:06:47.613;32;41.023100;28.987500;84;47.4;8.2;710;26;62;42.9;32;1484;306.4;37;41;43;99;51.0;36.9;47;2363;136.8;51
2026-07-21;04:06:48.991;39;41.024100;28.988500;76;36.7;18.2;659;41;67;56.4;30.8;1713;306.7;25;29;36;99;50.8;50.3;46.8;1314;136.9;57
2026-07-21;04:06:49.063;45;41.025100;28.989500;86;46.1;6;360;30;65;41.9;38.8;1313;307.2;25;39;49;98;50.5;58.8;5.2;828;137.1;77
2026-07-21;04:06:49.063;20;41.026100;28.990500;86;40.4;8.8;660;37;65;44.6;16;1895;307.3;44;31;41;98;50.3;51.9;18.7;715;137.2;51
2026-07-21;04:06:49.290;68;41.025100;28.989500;66;33.4;7.8;670;39;54;53;21.2;1420;307.4;37;35;47;97;50.2;34.9;38.4;1622;137.3;55
2026-07-21;04:06:49.364;22;41.024100;28.988500;76;44.2;23.8;601;38;59;45.1;27.6;1118;307.5;39;29;30;97;50.4;59.3;15.9;1601;137.4;67
2026-07-21;04:06:49.639;76;41.023100;28.987500;65;30.4;12.2;677;25;54;41.6;35.2;1166;307.7;28;34;41;97;50.3;46.2;46.1;2334;137.6;54
2026-07-21;04:06:50.488;55;41.022100;28.986500;85;30.6;9.5;787;42;51;42.3;29.1;1695;308.2;34;46;40;96;50.6;48.3;6.9;866;137.7;61
2026-07-21;04:06:50.560;33;41.021100;28.985500;98;44.5;21;798;37;56;57.6;32.7;1580;308.6;34;39;36;96;50.8;55.2;39.3;729;137.8;57
2026-07-21;04:06:50.633;82;41.020100;28.984500;73;32;9.4;565;26;61;52.4;6.9;1391;309.0;39;28;32;96;50.9;58.3;22.5;2082;137.9;20
2026-07-21;04:06:51.542;54;41.019100;28.983500;79;47.7;8.4;338;40;68;56.9;34.2;1395;309.2;43;37;41;96;50.9;43.8;47.9;1594;138.1;57
2026-07-21;04:06:51.613;51;41.018100;28.982500;92;42.1;18.6;339;35;53;53.6;16.4;1787;309.4;40;30;41;97;51.0;47.3;40.7;334;138.2;53
2026-07-21;04:06:51.686;61;41.017100;28.981500;85;33.1;5.4;382;43;50;51.2;35.1;1702;309.5;34;38;49;97;51.2;42.4;21;1292;138.4;85
2026-07-21;04:06:53.103;22;41.016100;28.980500;70;46.6;16.9;553;31;50;50;5.8;795;309.8;42;45;44;97;51.4;43.3;29;1184;138.6;88
2026-07-21;04:06:53.175;47;41.015100;28.979500;80;48.4;16.1;363;35;74;53.2;14.1;1570;310.2;33;30;42;96;51.5;35.6;41.2;929;138.6;54
2026-07-21;04:06:53.176;30;41.016100;28.980500;90;37.4;19.5;492;38;64;40.2;21.2;1778;310.7;44;31;45;97;51.6;37.6;36.6;2150;138.8;23
2026-07-21;04:06:53.176;88;41.017100;28.981500;90;44.1;12.1;560;39;69;49;11;765;310.9;33;34;37;96;51.5;31.1;44.8;1410;138.8;35
2026-07-21;04:06:53.249;31;41.018100;28.982500;90;42.1;12.6;461;39;74;44.9;29.9;768;311.3;25;37;32;97;51.1;42.9;13.4;1917;138.9;89
2026-07-21;04:06:53.648;65;41.019100;28.983500;82;48.9;24.2;335;32;52;42.8;13.5;715;311.7;39;31;38;96;51.4;44.8;47;1084;139.0;63
2026-07-21;04:06:54.476;36;41.020100;28.984500;87;38.7;9.4;743;44;60;40;26.7;1958;311.8;38;29;43;97;51.3;57.9;6.2;2314;139.1;22
